eps1        epsv      eps3             epsq       Void ratio    q           p          eta = q/p  
[%]         [%]       [%]              [%]        [%]           [kPa]       [kPa]      [-]

0	0	0	0	0.706482298	2.53	200.54	0.01
0.003815297	0.00516703	0.000675866	0.002092954	0.706394123	6.057795276	201.7978611	0.030019125
0.011543184	0.018945775	0.003701296	0.005227926	0.706158992	22.125928	207.1638753	0.106803988
0.040609918	0.035020978	-0.00279447	0.028936258	0.705884671	48.55945018	215.8948034	0.224921811
0.068525711	0.056263211	-0.00613125	0.049771307	0.705522176	74.97393349	224.6796912	0.333692525
0.101965477	0.075208986	-0.013378246	0.076895815	0.70519887	100.3483067	233.1479476	0.430406134
0.131854118	0.093006532	-0.019423793	0.100851941	0.704895158	125.4479228	241.5437483	0.519359013
0.171606997	0.11367465	-0.028966173	0.133715447	0.70454246	152.4209845	250.4450388	0.608600535
0.213825935	0.132046311	-0.040889812	0.169810498	0.704228951	180.0001979	259.657726	0.693221036
0.253973383	0.150417972	-0.051777706	0.203834059	0.703915442	207.7779989	268.857335	0.772818785
0.295896394	0.157881459	-0.069007468	0.243269241	0.703788079	235.5064628	278.0798923	0.846902165
0.339594968	0.174530776	-0.082532096	0.281418043	0.703503961	261.3640495	286.6992498	0.911631438
0.387929734	0.188309522	-0.099810106	0.325159893	0.703268829	287.0653774	295.2760051	0.97219338
0.433305228	0.19979181	-0.116756709	0.366707958	0.703072886	310.1725433	303.0284058	1.023575802
0.481146782	0.207829411	-0.136658685	0.411870312	0.702935726	333.2922863	310.6849748	1.072766028
0.53204625	0.213570555	-0.159237847	0.460856064	0.702837754	354.785236	317.8693933	1.116135254
0.578802737	0.218737585	-0.180032576	0.505890209	0.70274958	375.477848	324.7368587	1.156252634
0.629307635	0.218737585	-0.205285025	0.556395107	0.70274958	395.0351306	331.3353889	1.192251549
0.677050547	0.217015242	-0.230017652	0.604712133	0.702778971	413.2303798	337.3305199	1.225001461
0.732388921	0.221608157	-0.255390382	0.658519536	0.702700594	431.3054987	343.3761476	1.256072973
0.787135441	0.217015242	-0.2850601	0.714797028	0.702778971	447.3059457	348.7792579	1.282490101
0.831327227	0.204384725	-0.313471251	0.763198986	0.702994509	463.9950111	354.2226397	1.309896543
0.878971496	0.200365924	-0.339302786	0.812182855	0.703063089	478.9862835	359.2797125	1.333184889
0.931153315	0.188309522	-0.371421896	0.868383474	0.703268829	493.8513597	364.2147979	1.355934362
0.985998477	0.176827234	-0.404585622	0.927056066	0.703464772	507.3684568	368.7708329	1.37583673
