eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
-0.1113      188.7850      600.3370      411.5520      473.5580      284.7730      369.2923      -126.7790
-0.1123      188.8920      600.3550      411.4630      473.1240      284.2320      369.0527      -127.2310
-0.1133      189.0500      600.4470      411.3970      472.7890      283.7390      368.8443      -127.6580
-0.1133      189.1270      600.3180      411.1910      472.3960      283.2690      368.5503      -127.9220
-0.1143      189.2820      600.3280      411.0460      472.1020      282.8200      368.3040      -128.2260
-0.1143      189.4360      600.3920      410.9560      471.6830      282.2470      368.0530      -128.7090
-0.1153      189.5540      600.4020      410.8480      471.2650      281.7110      367.8023      -129.1370
-0.1163      189.7190      600.3550      410.6360      471.0220      281.3030      367.5250      -129.3330
-0.1163      189.8550      600.3000      410.4450      470.6560      280.8010      367.2303      -129.6440
-0.1173      189.9980      600.3370      410.3390      470.3740      280.3760      367.0180      -129.9630
-0.1183      190.1530      600.3650      410.2120      469.9950      279.8420      366.7553      -130.3700
-0.1183      190.2670      600.3280      410.0610      469.5850      279.3180      366.4800      -130.7430
-0.1193      190.4470      600.3280      409.8810      469.2020      278.7550      366.1723      -131.1260
-0.1203      190.5500      600.3100      409.7600      468.9130      278.3630      365.9610      -131.3970
-0.1203      190.6860      600.3100      409.6240      468.5640      277.8780      365.7087      -131.7460
-0.1214      190.8440      600.3010      409.4570      468.2050      277.3610      365.4250      -132.0960
-0.1224      190.9980      600.3090      409.3110      467.8220      276.8240      365.1487      -132.4870
-0.1224      191.1710      600.3920      409.2210      467.4910      276.3200      364.9207      -132.9010
-0.1234      191.2850      600.2640      408.9790      467.1950      275.9100      364.6227      -133.0690
-0.1244      191.4610      600.3000      408.8390      466.9260      275.4650      364.3810      -133.3740
-0.1244      191.5970      600.3090      408.7120      466.5710      274.9740      364.1327      -133.7380
-0.1254      191.7700      600.3280      408.5580      466.2350      274.4650      363.8603      -134.0930
-0.1264      191.9020      600.3740      408.4720      465.8730      273.9710      363.6383      -134.5010
-0.1274      192.0930      600.3460      408.2530      465.5400      273.4470      363.3177      -134.8060
-0.1274      192.2110      600.3550      408.1440      465.2790      273.0680      363.1187      -135.0760
-0.1284      192.3870      600.3270      407.9400      464.9780      272.5910      362.8237      -135.3490
-0.1294      192.5710      600.4010      407.8300      464.6620      272.0910      362.5837      -135.7390
-0.1294      192.6740      600.3090      407.6350      464.4030      271.7290      362.3330      -135.9060
-0.1304      192.8760      600.3370      407.4610      464.1180      271.2420      362.0547      -136.2190
-0.1304      193.0230      600.3460      407.3230      463.8000      270.7770      361.8077      -136.5460
-0.1314      193.1660      600.3820      407.2160      463.4620      270.2960      361.5760      -136.9200
-0.1324      193.3540      600.3280      406.9740      463.1680      269.8140      361.2540      -137.1600
-0.1324      193.4720      600.3560      406.8840      462.8670      269.3950      361.0543      -137.4890
-0.1334      193.5960      600.3090      406.7130      462.5550      268.9590      360.7950      -137.7540
-0.1344      193.7690      600.3000      406.5310      462.2460      268.4770      360.5130      -138.0540
-0.1344      193.9490      600.3550      406.4060      461.9210      267.9720      360.2613      -138.4340
-0.1354      194.1150      600.3740      406.2590      461.6460      267.5310      360.0163      -138.7280
-0.1354      194.2690      600.3090      406.0400      461.4610      267.1920      359.7573      -138.8480
-0.1364      194.4490      600.3640      405.9150      461.1370      266.6880      359.5060      -139.2270
-0.1374      194.6700      600.3460      405.6760      460.8670      266.1970      359.1830      -139.4790
-0.1374      194.8020      600.3740      405.5720      460.5260      265.7240      358.9560      -139.8480
-0.1384      194.9450      600.2910      405.3460      460.2630      265.3180      358.6700      -140.0280
-0.1384      195.0920      600.3370      405.2450      459.9830      264.8910      358.4603      -140.3540
-0.1394      195.2540      600.3190      405.0650      459.7420      264.4880      358.2060      -140.5770
-0.1404      195.3970      600.3270      404.9300      459.4650      264.0680      357.9760      -140.8620
-0.1404      195.6290      600.3090      404.6800      459.1530      263.5240      357.6280      -141.1560
-0.1414      195.7690      600.3740      404.6050      458.9190      263.1500      357.4533      -141.4550
-0.1424      195.9230      600.4380      404.5150      458.7020      262.7790      357.2697      -141.7360
-0.1424      196.1070      600.2910      404.1840      458.4590      262.3520      356.9067      -141.8320
-0.1434      196.3020      600.3190      404.0170      458.1750      261.8730      356.6357      -142.1440
-0.1444      196.4300      600.3460      403.9160      457.8650      261.4350      356.4223      -142.4810
-0.1444      196.6070      600.3010      403.6940      457.6030      260.9960      356.1280      -142.6980
-0.1454      196.7680      600.3370      403.5690      457.2970      260.5290      355.8890      -143.0400
-0.1454      196.9150      600.3370      403.4220      457.1190      260.2040      355.6827      -143.2180
-0.1464      197.1070      600.3470      403.2400      456.8540      259.7470      355.4090      -143.4930
-0.1474      197.2760      600.3740      403.0980      456.5190      259.2430      355.1463      -143.8550
-0.1474      197.4480      600.4190      402.9710      456.2780      258.8300      354.9240      -144.1410
-0.1484      197.6320      600.3190      402.6870      456.1000      258.4680      354.6140      -144.2190
-0.1494      197.8010      600.2820      402.4810      455.8410      258.0400      354.3340      -144.4410
-0.1494      197.9920      600.3460      402.3540      455.6620      257.6700      354.1260      -144.6840
-0.1504      198.1720      600.4380      402.2660      455.3560      257.1840      353.9053      -145.0820
-0.1514      198.2860      600.3270      402.0410      455.1100      256.8240      353.6353      -145.2170
-0.1514      198.4850      600.3650      401.8800      454.8150      256.3300      353.3633      -145.5500
-0.1524      198.6580      600.4020      401.7440      454.6560      255.9980      353.1620      -145.7460
-0.1534      198.7930      600.2810      401.4880      454.3610      255.5680      352.8480      -145.9200
-0.1534      198.9700      600.3190      401.3490      454.1450      255.1750      352.6243      -146.1740
-0.1544      199.1610      600.3190      401.1580      453.8850      254.7240      352.3467      -146.4340
-0.1555      199.3450      600.4290      401.0840      453.6840      254.3390      352.1690      -146.7450
-0.1555      199.5030      600.3560      400.8530      453.4420      253.9390      351.8817      -146.9140
-0.1565      199.7200      600.3100      400.5900      453.2730      253.5530      351.5777      -147.0370
-0.1575      199.8890      600.3010      400.4120      453.0480      253.1590      351.3277      -147.2530
-0.1575      200.0650      600.3090      400.2440      452.8160      252.7510      351.0797      -147.4930
-0.1585      200.2200      600.3930      400.1730      452.5630      252.3430      350.8963      -147.8300
-0.1595      200.3780      600.3100      399.9320      452.3290      251.9510      350.6050      -147.9810
-0.1605      200.5430      600.3650      399.8220      452.0810      251.5380      350.3940      -148.2840
-0.1605      200.7490      600.3100      399.5610      451.8790      251.1300      350.0840      -148.4310
-0.1615      200.8850      600.3370      399.4520      451.6640      250.7790      349.8943      -148.6730
-0.1615      201.0800      600.3280      399.2480      451.4410      250.3610      349.6190      -148.8870
-0.1625      201.2820      600.3560      399.0740      451.2180      249.9360      349.3613      -149.1380
-0.1635      201.4840      600.2640      398.7800      451.0810      249.5970      349.0523      -149.1830
-0.1635      201.6680      600.4480      398.7800      450.8350      249.1670      348.9090      -149.6130
-0.1645      201.8180      600.4650      398.6470      450.6570      248.8390      348.7110      -149.8080
-0.1655      201.9840      600.3100      398.3260      450.4450      248.4610      348.3710      -149.8650
-0.1655      202.1380      600.3090      398.1710      450.2150      248.0770      348.1397      -150.0940
-0.1665      202.2960      600.3460      398.0500      449.9720      247.6760      347.9253      -150.3740
-0.1675      202.4980      600.3000      397.8020      449.7810      247.2830      347.6290      -150.5190
-0.1675      202.6710      600.3460      397.6750      449.5920      246.9210      347.4237      -150.7540
-0.1685      202.8770      600.4110      397.5340      449.4160      246.5390      347.2023      -150.9950
-0.1695      203.0970      600.2820      397.1850      449.2680      246.1710      346.8470      -151.0140
-0.1695      203.2590      600.3460      397.0870      449.0870      245.8280      346.6673      -151.2590
-0.1705      203.4170      600.2820      396.8650      448.8740      245.4570      346.3957      -151.4080
-0.1705      203.6410      600.2630      396.6220      448.7100      245.0690      346.1043      -151.5530
-0.1715      203.7770      600.3460      396.5690      448.5480      244.7710      345.9697      -151.7980
-0.1715      203.9430      600.3280      396.3850      448.3450      244.4020      345.7240      -151.9830
-0.1725      204.1160      600.3650      396.2490      448.0880      243.9720      345.4900      -152.2770
-0.1735      204.3070      600.3470      396.0400      447.8970      243.5900      345.2233      -152.4500
-0.1745      204.4760      600.3740      395.8980      447.7110      243.2350      345.0103      -152.6630
-0.1745      204.7000      600.3460      395.6460      447.5680      242.8680      344.7200      -152.7780
-0.1755      204.8760      600.3640      395.4880      447.3910      242.5150      344.4970      -152.9730
-0.1755      205.0380      600.3090      395.2710      447.2290      242.1910      344.2443      -153.0800
-0.1765      205.2330      600.3100      395.0770      446.9980      241.7650      343.9730      -153.3120
-0.1765      205.4280      600.3560      394.9280      446.8890      241.4610      343.7723      -153.4670
-0.1775      205.6080      600.3830      394.7750      446.7030      241.0950      343.5483      -153.6800
-0.1785      205.7510      600.2910      394.5400      446.5360      240.7850      343.2883      -153.7550
-0.1785      205.8940      600.3180      394.4240      446.2780      240.3840      343.0773      -154.0400
-0.1795      206.1150      600.3280      394.2130      446.1080      239.9930      342.8063      -154.2200
-0.1805      206.2770      600.3560      394.0790      445.8850      239.6080      342.5887      -154.4710
-0.1815      206.4530      600.3460      393.8930      445.6890      239.2360      342.3407      -154.6570
-0.1815      206.6590      600.2640      393.6050      445.5690      238.9100      342.0400      -154.6950
-0.1825      206.8460      600.3640      393.5180      445.4420      238.5960      341.8773      -154.9220
-0.1835      207.0190      600.3830      393.3640      445.2840      238.2650      341.6643      -155.0990
-0.1835      207.2070      600.3100      393.1030      445.0900      237.8830      341.3630      -155.2200
-0.1845      207.3540      600.3280      392.9740      444.8440      237.4900      341.1460      -155.4840
-0.1845      207.5480      600.3460      392.7980      444.6930      237.1450      340.9137      -155.6530
-0.1855      207.7140      600.4200      392.7060      444.5370      236.8230      340.7450      -155.8830
-0.1865      207.8790      600.3830      392.5040      444.3540      236.4750      340.4943      -156.0290
-0.1865      208.0630      600.3830      392.3200      444.1980      236.1350      340.2583      -156.1850
-0.1875      208.2830      600.3180      392.0350      444.0210      235.7380      339.9360      -156.2970
-0.1885      208.4670      600.3740      391.9070      443.8580      235.3910      339.7350      -156.5160
-0.1896      208.6330      600.3100      391.6770      443.7770      235.1440      339.4993      -156.5330
-0.1896      208.8420      600.4100      391.5680      443.6260      234.7840      339.3067      -156.7840
-0.1906      209.0260      600.3370      391.3110      443.4810      234.4550      339.0257      -156.8560
-0.1916      209.1910      600.2820      391.0910      443.2910      234.1000      338.7607      -156.9910
-0.1916      209.3860      600.3000      390.9140      443.1270      233.7410      338.5230      -157.1730
-0.1926      209.5960      600.3830      390.7870      442.8990      233.3030      338.2923      -157.4840
-0.1936      209.7390      600.4110      390.6720      442.7670      233.0280      338.1240      -157.6440
-0.1936      209.9080      600.4110      390.5030      442.6400      232.7320      337.9127      -157.7710
-0.1946      210.1510      600.3380      390.1870      442.4920      232.3410      337.5717      -157.8460
-0.1956      210.3380      600.3370      389.9990      442.3840      232.0460      337.3480      -157.9530
-0.1956      210.5730      600.4010      389.8280      442.2160      231.6430      337.0997      -158.1850
-0.1966      210.7130      600.3830      389.6700      442.1490      231.4360      336.9253      -158.2340
-0.1976      210.9220      600.3640      389.4420      441.9400      231.0180      336.6340      -158.4240
-0.1976      211.1060      600.3280      389.2220      441.8580      230.7520      336.3987      -158.4700
-0.1986      211.2680      600.4200      389.1520      441.6210      230.3530      336.2190      -158.7990
-0.1996      211.4590      600.4380      388.9790      441.4840      230.0250      335.9943      -158.9540
-0.1996      211.6430      600.4110      388.7680      441.3340      229.6910      335.7423      -159.0770
-0.2006      211.8150      600.3000      388.4850      441.2290      229.4140      335.4613      -159.0710
-0.2016      212.0070      600.3560      388.3490      441.1610      229.1540      335.2840      -159.1950
-0.2016      212.1720      600.3830      388.2110      440.9100      228.7380      335.0533      -159.4730
-0.2016      212.3700      600.3370      387.9670      440.9060      228.5360      334.8233      -159.4310
-0.2026      212.5980      600.3090      387.7110      440.7290      228.1310      334.5177      -159.5800
-0.2036      212.7640      600.3650      387.6010      440.5800      227.8160      334.3393      -159.7850
-0.2046      212.9360      600.3920      387.4560      440.4730      227.5370      334.1497      -159.9190
-0.2046      213.0870      600.3190      387.2320      440.2940      227.2070      333.8903      -160.0250
-0.2056      213.2970      600.3740      387.0770      440.1700      226.8730      333.6757      -160.2040
-0.2056      213.4990      600.3010      386.8020      440.0380      226.5390      333.3810      -160.2630
-0.2066      213.6680      600.4020      386.7340      439.8640      226.1960      333.2213      -160.5380
-0.2076      213.8880      600.3920      386.5040      439.8090      225.9210      332.9763      -160.5830
-0.2076      214.0980      600.3000      386.2020      439.7500      225.6520      332.6853      -160.5500
-0.2086      214.2890      600.3370      386.0480      439.6020      225.3130      332.4697      -160.7350
-0.2096      214.4950      600.3920      385.8970      439.5010      225.0060      332.2667      -160.8910
-0.2096      214.6450      600.3180      385.6730      439.3420      224.6970      332.0143      -160.9760
-0.2106      214.7700      600.3550      385.5850      439.1790      224.4090      331.8597      -161.1760
