eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
2.5940      423.5630      601.3270      177.7640      1021.6680      598.1050      317.8777      420.3410
2.5950      423.5300      601.3460      177.8160      1021.7530      598.2230      317.9517      420.4070
2.5960      423.4970      601.3000      177.8030      1021.8690      598.3720      317.9927      420.5690
2.5960      423.4860      601.3180      177.8320      1021.9720      598.4860      318.0500      420.6540
2.5970      423.4490      601.2720      177.8230      1022.1270      598.6780      318.1080      420.8550
2.5980      423.4050      601.2540      177.8490      1022.2450      598.8400      318.1793      420.9910
2.5980      423.3720      601.2540      177.8820      1022.3480      598.9760      318.2467      421.0940
2.5990      423.3610      601.2630      177.9020      1022.4390      599.0780      318.2940      421.1760
2.6000      423.3280      601.2450      177.9170      1022.5280      599.2000      318.3447      421.2830
2.6000      423.2910      601.3270      178.0360      1022.5960      599.3050      318.4590      421.2690
2.6010      423.2540      601.2810      178.0270      1022.6660      599.4120      318.4887      421.3850
2.6010      423.2330      601.3550      178.1220      1022.6940      599.4610      318.5683      421.3390
2.6020      423.1990      601.2170      178.0180      1022.7860      599.5870      318.5410      421.5690
2.6030      423.1590      601.2360      178.0770      1022.8710      599.7120      318.6220      421.6350
2.6030      423.1330      601.2910      178.1580      1022.9520      599.8190      318.7117      421.6610
2.6040      423.1070      601.2720      178.1650      1023.0590      599.9520      318.7607      421.7870
2.6050      423.0930      601.3000      178.2070      1023.1460      600.0530      318.8223      421.8460
2.6060      423.0710      601.3000      178.2290      1023.2060      600.1350      318.8643      421.9060
2.6060      423.0150      601.3090      178.2940      1023.3000      600.2850      318.9577      421.9910
2.6070      422.9680      601.2730      178.3050      1023.3430      600.3750      318.9950      422.0700
2.6080      422.9570      601.2270      178.2700      1023.4450      600.4880      319.0093      422.2180
2.6080      422.9490      601.2540      178.3050      1023.5060      600.5570      319.0557      422.2520
2.6090      422.8980      601.1990      178.3010      1023.6100      600.7120      319.1047      422.4110
2.6100      422.8720      601.2450      178.3730      1023.7280      600.8560      319.2007      422.4830
2.6100      422.8760      601.2450      178.3690      1023.8540      600.9780      319.2387      422.6090
2.6110      422.7990      601.3000      178.5010      1023.9710      601.1720      319.3913      422.6710
2.6120      422.7770      601.2910      178.5140      1024.0460      601.2690      319.4323      422.7550
2.6120      422.7320      601.2530      178.5210      1024.1570      601.4250      319.4890      422.9040
2.6131      422.7440      601.2820      178.5380      1024.2300      601.4860      319.5207      422.9480
2.6141      422.6890      601.3000      178.6110      1024.3040      601.6150      319.6123      423.0040
2.6151      422.6520      601.2540      178.6020      1024.3810      601.7290      319.6443      423.1270
2.6151      422.5890      601.2260      178.6370      1024.4650      601.8760      319.7167      423.2390
2.6161      422.6370      601.2720      178.6350      1024.5400      601.9030      319.7243      423.2680
2.6171      422.5710      601.2270      178.6560      1024.6490      602.0780      319.7967      423.4220
2.6171      422.5190      601.2080      178.6890      1024.7600      602.2410      319.8730      423.5520
2.6181      422.5160      601.2730      178.7570      1024.8640      602.3480      319.9540      423.5910
2.6191      422.4640      601.2630      178.7990      1024.9220      602.4580      320.0187      423.6590
2.6191      422.4680      601.2720      178.8040      1025.0350      602.5670      320.0583      423.7630
2.6201      422.4460      601.3000      178.8540      1025.1110      602.6650      320.1243      423.8110
2.6211      422.4020      601.2180      178.8160      1025.2020      602.8000      320.1440      423.9840
2.6221      422.3720      601.2720      178.9000      1025.2390      602.8670      320.2223      423.9670
2.6221      422.3430      601.2630      178.9200      1025.2990      602.9560      320.2653      424.0360
2.6231      422.3060      601.2900      178.9840      1025.3920      603.0860      320.3513      424.1020
2.6241      422.3170      601.2900      178.9730      1025.4980      603.1810      320.3757      424.2080
2.6241      422.2580      601.2540      178.9960      1025.6030      603.3450      320.4457      424.3490
2.6251      422.2440      601.3000      179.0560      1025.7000      603.4560      320.5227      424.4000
2.6251      422.1880      601.2080      179.0200      1025.7900      603.6020      320.5473      424.5820
2.6261      422.1770      601.2990      179.1220      1025.9060      603.7290      320.6577      424.6070
2.6271      422.1560      601.2730      179.1170      1026.0010      603.8450      320.6930      424.7280
2.6281      422.1220      601.2990      179.1770      1026.0690      603.9470      320.7670      424.7700
2.6281      422.0820      601.2810      179.1990      1026.1620      604.0800      320.8260      424.8810
2.6291      422.0300      601.2170      179.1870      1026.2350      604.2050      320.8597      425.0180
2.6291      422.0450      601.2260      179.1810      1026.3370      604.2920      320.8847      425.1110
2.6301      421.9900      601.2630      179.2730      1026.4430      604.4530      320.9997      425.1800
2.6311      421.9500      601.2640      179.3140      1026.5430      604.5930      321.0737      425.2790
2.6321      421.9170      601.2630      179.3460      1026.6060      604.6890      321.1270      425.3430
2.6321      421.8980      601.2910      179.3930      1026.6790      604.7810      321.1890      425.3880
2.6331      421.8910      601.2630      179.3720      1026.8230      604.9320      321.2253      425.5600
2.6331      421.8210      601.2720      179.4510      1026.9180      605.0970      321.3330      425.6460
2.6341      421.7770      601.2720      179.4950      1026.9960      605.2190      321.4030      425.7240
2.6351      421.8030      601.3280      179.5250      1027.0410      605.2380      321.4293      425.7130
2.6351      421.7810      601.2360      179.4550      1027.1210      605.3400      321.4167      425.8850
2.6361      421.7480      601.3000      179.5520      1027.2070      605.4590      321.5210      425.9070
2.6371      421.7180      601.2360      179.5180      1027.3190      605.6010      321.5457      426.0830
2.6371      421.6810      601.2990      179.6180      1027.4340      605.7530      321.6630      426.1350
2.6381      421.6590      601.1620      179.5030      1027.5510      605.8920      321.6327      426.3890
2.6391      421.6410      601.3180      179.6770      1027.5970      605.9560      321.7700      426.2790
2.6391      421.5860      601.2820      179.6960      1027.7190      606.1330      321.8417      426.4370
2.6401      421.5670      601.2540      179.6870      1027.8630      606.2960      321.8900      426.6090
2.6411      421.5570      601.1810      179.6240      1027.9460      606.3890      321.8790      426.7650
2.6411      421.4900      601.3180      179.8280      1027.9920      606.5020      322.0527      426.6740
2.6421      421.4650      601.3090      179.8440      1028.0510      606.5860      322.0913      426.7420
2.6431      421.4020      601.2260      179.8240      1028.1590      606.7570      322.1350      426.9330
2.6441      421.4200      601.2170      179.7970      1028.2780      606.8580      322.1507      427.0610
2.6441      421.3980      601.2900      179.8920      1028.3910      606.9930      322.2590      427.1010
2.6451      421.3430      601.3180      179.9750      1028.4850      607.1420      322.3640      427.1670
2.6461      421.3250      601.3270      180.0020      1028.5580      607.2330      322.4123      427.2310
2.6471      421.3070      601.1260      179.8190      1028.7170      607.4100      322.3493      427.5910
2.6471      421.2730      601.2350      179.9620      1028.8040      607.5310      322.4850      427.5690
2.6481      421.2220      601.2910      180.0690      1028.8850      607.6630      322.6003      427.5940
2.6491      421.1850      601.2720      180.0870      1028.9700      607.7850      322.6530      427.6980
2.6491      421.1520      601.2810      180.1290      1029.0250      607.8730      322.7103      427.7440
2.6501      421.1340      601.1810      180.0470      1029.0850      607.9510      322.6817      427.9040
2.6511      421.1300      601.2720      180.1420      1029.2150      608.0850      322.7897      427.9430
2.6511      421.0930      601.3450      180.2520      1029.2960      608.2030      322.9023      427.9510
2.6521      421.0490      601.2910      180.2420      1029.4110      608.3620      322.9487      428.1200
2.6531      421.0450      601.1980      180.1530      1029.5070      608.4620      322.9227      428.3090
2.6541      420.9940      601.2450      180.2510      1029.6110      608.6170      323.0397      428.3660
2.6541      420.9680      601.2720      180.3040      1029.6990      608.7310      323.1130      428.4270
2.6551      420.9350      601.2170      180.2820      1029.7950      608.8600      323.1413      428.5780
2.6561      420.9280      601.2910      180.3630      1029.8400      608.9120      323.2127      428.5490
2.6561      420.8660      601.3550      180.4890      1029.9050      609.0390      323.3390      428.5500
2.6571      420.8250      601.2720      180.4470      1030.0430      609.2180      323.3707      428.7710
2.6571      420.8250      601.2720      180.4470      1030.1820      609.3570      323.4170      428.9100
2.6581      420.7960      601.2170      180.4210      1030.3040      609.5080      323.4500      429.0870
2.6591      420.7550      601.2810      180.5260      1030.4320      609.6770      323.5763      429.1510
2.6601      420.7190      601.2270      180.5080      1030.5290      609.8100      323.6087      429.3020
2.6601      420.6890      601.2810      180.5920      1030.6100      609.9210      323.7017      429.3290
2.6611      420.6480      601.2170      180.5690      1030.7180      610.0700      323.7360      429.5010
2.6621      420.6380      601.2730      180.6350      1030.7790      610.1410      323.8037      429.5060
2.6621      420.5680      601.3180      180.7500      1030.8510      610.2830      323.9277      429.5330
2.6631      420.5720      601.3000      180.7280      1030.9150      610.3430      323.9330      429.6150
2.6641      420.5460      601.2910      180.7450      1031.0160      610.4700      323.9867      429.7250
2.6641      420.5160      601.2810      180.7650      1031.1250      610.6090      324.0463      429.8440
2.6651      420.4910      601.2450      180.7540      1031.2320      610.7410      324.0830      429.9870
2.6651      420.4610      601.2540      180.7930      1031.3370      610.8760      324.1540      430.0830
2.6661      420.4240      601.2450      180.8210      1031.4230      610.9990      324.2137      430.1780
2.6671      420.3800      601.3000      180.9200      1031.5220      611.1420      324.3273      430.2220
2.6671      420.3690      601.2720      180.9030      1031.6240      611.2550      324.3537      430.3520
2.6681      420.3140      601.2350      180.9210      1031.7160      611.4020      324.4147      430.4810
2.6691      420.3070      601.2270      180.9200      1031.8040      611.4970      324.4457      430.5770
2.6691      420.2850      601.2730      180.9880      1031.8910      611.6060      324.5273      430.6180
2.6701      420.2410      601.3000      181.0590      1031.9700      611.7290      324.6157      430.6700
2.6711      420.2150      601.1710      180.9560      1032.0990      611.8840      324.5987      430.9280
2.6711      420.1780      601.2540      181.0760      1032.1960      612.0180      324.7233      430.9420
2.6721      420.1300      601.2720      181.1420      1032.3060      612.1760      324.8200      431.0340
2.6731      420.0970      601.2440      181.1470      1032.4140      612.3170      324.8703      431.1700
2.6741      420.0940      601.2630      181.1690      1032.5240      612.4300      324.9227      431.2610
2.6741      420.0600      601.2260      181.1660      1032.6380      612.5780      324.9700      431.4120
2.6751      420.0240      601.2360      181.2120      1032.7070      612.6830      325.0357      431.4710
2.6761      420.0050      601.3360      181.3310      1032.7930      612.7880      325.1500      431.4570
2.6771      419.9360      601.2640      181.3280      1032.9110      612.9750      325.2103      431.6470
2.6771      419.9540      601.1990      181.2450      1032.9990      613.0450      325.1783      431.8000
2.6781      419.9130      601.2810      181.3680      1033.1090      613.1960      325.3107      431.8280
2.6791      419.8470      601.2540      181.4070      1033.2350      613.3880      325.4007      431.9810
2.6791      419.8180      601.2360      181.4180      1033.3750      613.5570      325.4643      432.1390
2.6801      419.8030      601.2350      181.4320      1033.4780      613.6750      325.5130      432.2430
2.6811      419.7550      601.2440      181.4890      1033.5820      613.8270      325.6017      432.3380
2.6821      419.7520      601.2450      181.4930      1033.6930      613.9410      325.6423      432.4480
2.6821      419.6820      601.3000      181.6180      1033.7740      614.0920      325.7760      432.4740
2.6831      419.6780      601.2540      181.5760      1033.8860      614.2080      325.7867      432.6320
2.6841      419.6600      601.1720      181.5120      1033.9850      614.3250      325.7830      432.8130
2.6851      419.6050      601.3000      181.6950      1034.0640      614.4590      325.9497      432.7640
2.6851      419.5570      601.3000      181.7430      1034.1780      614.6210      326.0357      432.8780
2.6861      419.5390      601.2730      181.7340      1034.2800      614.7410      326.0697      433.0070
2.6871      419.5090      601.2910      181.7820      1034.4030      614.8940      326.1527      433.1120
2.6871      419.4760      601.3090      181.8330      1034.5030      615.0270      326.2310      433.1940
2.6881      419.4250      601.3090      181.8840      1034.6020      615.1770      326.3150      433.2930
2.6891      419.3880      601.2630      181.8750      1034.7250      615.3370      326.3623      433.4620
2.6891      419.3810      601.2540      181.8730      1034.7880      615.4070      326.3843      433.5340
2.6901      419.3480      601.3090      181.9610      1034.8870      615.5390      326.4870      433.5780
2.6911      419.3110      601.3000      181.9890      1034.9700      615.6590      326.5457      433.6700
2.6921      419.2850      601.2360      181.9510      1035.0500      615.7650      326.5557      433.8140
2.6921      419.2560      601.1990      181.9430      1035.1970      615.9410      326.6090      433.9980
2.6931      419.2040      601.1990      181.9950      1035.2850      616.0810      326.6903      434.0860
2.6941      419.1820      601.2260      182.0440      1035.3960      616.2140      326.7673      434.1700
2.6941      419.1420      601.1810      182.0390      1035.5240      616.3820      326.8200      434.3430
2.6951      419.1200      601.2720      182.1520      1035.6290      616.5090      326.9377      434.3570
2.6961      419.0900      601.2170      182.1270      1035.7180      616.6280      326.9607      434.5010
2.6961      419.0280      601.3090      182.2810      1035.7600      616.7320      327.0980      434.4510
2.6971      419.0240      601.3000      182.2760      1035.8210      616.7970      327.1163      434.5210
2.6981      419.0240      601.2260      182.2020      1035.9280      616.9040      327.1027      434.7020
2.6981      418.9510      601.2450      182.2940      1035.9860      617.0350      327.2077      434.7410
2.6991      418.9540      601.2630      182.3090      1036.0800      617.1260      327.2480      434.8170
2.7001      418.8960      601.2270      182.3310      1036.1630      617.2670      327.3097      434.9360
2.7001      418.8960      601.3280      182.4320      1036.2280      617.3320      327.3987      434.9000
2.7011      418.8440      601.2910      182.4470      1036.3090      617.4650      327.4530      435.0180
2.7021      418.7740      601.2260      182.4520      1036.3820      617.6080      327.5040      435.1560
2.7031      418.8040      601.2270      182.4230      1036.4850      617.6810      327.5090      435.2580
2.7031      418.7520      601.2820      182.5300      1036.5090      617.7570      327.6057      435.2270
2.7041      418.7150      601.3270      182.6120      1036.5520      617.8370      327.6870      435.2250
2.7041      418.7010      601.2730      182.5720      1036.6500      617.9490      327.6977      435.3770
2.7051      418.6120      601.2810      182.6690      1036.7280      618.1160      327.8180      435.4470
2.7051      418.6420      601.2450      182.6030      1036.8080      618.1660      327.7907      435.5630
2.7061      418.6160      601.3180      182.7020      1036.8910      618.2750      327.8930      435.5730
2.7071      418.5830      601.3000      182.7170      1036.9840      618.4010      327.9450      435.6840
2.7081      418.5430      601.2450      182.7020      1037.0800      618.5370      327.9803      435.8350
2.7081      418.5390      601.2270      182.6880      1037.1730      618.6340      328.0033      435.9460
2.7091      418.4870      601.2630      182.7760      1037.2250      618.7380      328.0967      435.9620
2.7101      418.4840      601.3550      182.8710      1037.2340      618.7500      328.1640      435.8790
2.7111      418.4180      601.2820      182.8640      1037.2950      618.8770      328.2017      436.0130
2.7111      418.4290      601.2820      182.8530      1037.3560      618.9270      328.2110      436.0740
2.7121      418.3960      601.2640      182.8680      1037.4300      619.0340      328.2567      436.1660
2.7121      418.3410      601.3280      182.9870      1037.5020      619.1610      328.3783      436.1740
2.7131      418.3180      601.3550      183.0370      1037.5700      619.2520      328.4420      436.2150
2.7141      418.2710      601.2080      182.9370      1037.6820      619.4110      328.4283      436.4740
2.7141      418.3110      601.3370      183.0260      1037.7340      619.4230      328.4917      436.3970
2.7151      418.2600      601.3090      183.0490      1037.8320      619.5720      328.5567      436.5230
2.7161      418.2230      601.3370      183.1140      1037.9180      619.6950      328.6410      436.5810
2.7161      418.2120      601.2450      183.0330      1037.9840      619.7720      328.6127      436.7390
2.7171      418.1750      601.2910      183.1160      1038.0260      619.8510      328.6943      436.7350
2.7181      418.1600      601.2900      183.1300      1038.0890      619.9290      328.7297      436.7990
2.7181      418.1130      601.2820      183.1690      1038.1740      620.0610      328.7997      436.8920
2.7191      418.1020      601.3000      183.1980      1038.2620      620.1600      328.8520      436.9620
2.7191      418.0650      601.2540      183.1890      1038.3430      620.2780      328.8853      437.0890
2.7201      418.0580      601.3280      183.2700      1038.4240      620.3660      328.9687      437.0960
2.7211      418.0210      601.2450      183.2240      1038.5110      620.4900      328.9793      437.2660
2.7211      417.9990      601.2910      183.2920      1038.6160      620.6170      329.0670      437.3250
2.7221      417.9910      601.2720      183.2810      1038.7040      620.7130      329.0917      437.4320
2.7221      417.9470      601.3460      183.3990      1038.7420      620.7950      329.1977      437.3960
2.7231      417.9030      601.2450      183.3420      1038.8120      620.9090      329.1977      437.5670
2.7241      417.8810      601.2630      183.3820      1038.8570      620.9760      329.2467      437.5940
2.7241      417.8920      601.3000      183.4080      1038.9460      621.0540      329.2900      437.6460
2.7251      417.8440      601.2450      183.4010      1039.0390      621.1950      329.3323      437.7940
2.7261      417.8080      601.3000      183.4920      1039.0910      621.2830      329.4223      437.7910
2.7261      417.7780      601.3270      183.5490      1039.1710      621.3930      329.4970      437.8440
2.7271      417.7630      601.3090      183.5460      1039.2660      621.5030      329.5317      437.9570
2.7271      417.7490      601.3000      183.5510      1039.3580      621.6090      329.5703      438.0580
2.7281      417.7340      601.2810      183.5470      1039.4530      621.7190      329.6043      438.1720
2.7281      417.6720      601.2820      183.6100      1039.5040      621.8320      329.6840      438.2220
2.7291      417.6500      601.3000      183.6500      1039.5130      621.8630      329.7210      438.2130
2.7301      417.6350      601.2080      183.5730      1039.5990      621.9640      329.7033      438.3910
2.7301      417.6020      601.3550      183.7530      1039.6760      622.0740      329.8600      438.3210
2.7311      417.5910      601.2910      183.7000      1039.8060      622.2150      329.8717      438.5150
2.7321      417.5390      601.2720      183.7330      1039.9260      622.3870      329.9510      438.6540
2.7321      417.5390      601.3180      183.7790      1040.0630      622.5240      330.0273      438.7450
2.7331      417.5500      601.2260      183.6760      1040.2060      622.6560      330.0027      438.9800
2.7341      417.4990      601.3550      183.8560      1040.3000      622.8010      330.1710      438.9450
2.7341      417.4620      601.3370      183.8750      1040.4610      622.9990      330.2497      439.1240
2.7351      417.4070      601.2540      183.8470      1040.5700      623.1630      330.2857      439.3160
2.7351      417.3990      601.2630      183.8640      1040.6280      623.2290      330.3190      439.3650
2.7361      417.3810      601.2910      183.9100      1040.7610      623.3800      330.4000      439.4700
2.7371      417.3370      601.2540      183.9170      1040.9000      623.5630      330.4657      439.6460
2.7381      417.3080      601.2540      183.9460      1041.0420      623.7340      330.5420      439.7880
2.7381      417.2970      601.2170      183.9200      1041.1710      623.8740      330.5713      439.9540
2.7391      417.2450      601.2630      184.0180      1041.2740      624.0290      330.6883      440.0110
2.7401      417.2010      601.3730      184.1720      1041.3900      624.1890      330.8443      440.0170
2.7401      417.1720      601.2540      184.0820      1041.5220      624.3500      330.8380      440.2680
2.7411      417.1350      601.2450      184.1100      1041.6400      624.5050      330.9083      440.3950
2.7421      417.1240      601.2630      184.1390      1041.7540      624.6300      330.9693      440.4910
2.7431      417.0760      601.2910      184.2150      1041.8260      624.7500      331.0600      440.5350
2.7431      417.0360      601.3000      184.2640      1041.8950      624.8590      331.1290      440.5950
2.7441      417.0060      601.2910      184.2850      1042.0060      625.0000      331.1900      440.7150
2.7451      417.0390      601.2900      184.2510      1042.1440      625.1050      331.2023      440.8540
2.7451      416.9510      601.2540      184.3030      1042.2660      625.3150      331.3070      441.0120
2.7461      416.9070      601.2630      184.3560      1042.3710      625.4640      331.3920      441.1080
2.7471      416.9220      601.2260      184.3040      1042.5020      625.5800      331.3960      441.2760
2.7471      416.8480      601.2720      184.4240      1042.6110      625.7630      331.5370      441.3390
2.7481      416.8410      601.3270      184.4860      1042.6980      625.8570      331.6097      441.3710
2.7491      416.7890      601.2630      184.4740      1042.8140      626.0250      331.6577      441.5510
2.7501      416.7560      601.2900      184.5340      1042.8710      626.1150      331.7277      441.5810
2.7501      416.7380      601.3730      184.6350      1042.9150      626.1770      331.8157      441.5420
2.7511      416.6900      601.2720      184.5820      1043.0170      626.3270      331.8303      441.7450
2.7511      416.6760      601.2820      184.6060      1043.1510      626.4750      331.8957      441.8690
2.7521      416.6610      601.3280      184.6670      1043.2800      626.6190      331.9843      441.9520
2.7531      416.5980      601.2720      184.6740      1043.3970      626.7990      332.0490      442.1250
2.7531      416.5690      601.2910      184.7220      1043.5040      626.9350      332.1263      442.2130
2.7541      416.5400      601.2730      184.7330      1043.6250      627.0850      332.1837      442.3520
2.7551      416.5030      601.3090      184.8060      1043.7270      627.2240      332.2787      442.4180
2.7551      416.4770      601.2630      184.7860      1043.8180      627.3410      332.3043      442.5550
2.7561      416.4730      601.2720      184.7990      1043.9010      627.4280      332.3420      442.6290
2.7571      416.4180      601.2450      184.8270      1043.9520      627.5340      332.3960      442.7070
2.7581      416.3590      601.2990      184.9400      1044.0430      627.6840      332.5213      442.7440
2.7581      416.3560      601.2820      184.9260      1044.1540      627.7980      332.5500      442.8720
2.7591      416.2970      601.2170      184.9200      1044.2520      627.9550      332.5983      443.0350
2.7591      416.2930      601.3820      185.0890      1044.3320      628.0390      332.7390      442.9500
2.7601      416.2560      601.2810      185.0250      1044.4160      628.1600      332.7367      443.1350
2.7611      416.2350      601.2450      185.0100      1044.5450      628.3100      332.7767      443.3000
2.7611      416.2160      601.3270      185.1110      1044.6590      628.4430      332.8883      443.3320
2.7621      416.1610      601.3000      185.1390      1044.7530      628.5920      332.9567      443.4530
2.7631      416.1350      601.3090      185.1740      1044.8360      628.7010      333.0163      443.5270
2.7631      416.0950      601.2820      185.1870      1044.9130      628.8180      333.0640      443.6310
2.7641      416.0510      601.3370      185.2860      1044.9720      628.9210      333.1643      443.6350
2.7651      416.0470      601.2910      185.2440      1045.0940      629.0470      333.1783      443.8030
2.7651      416.0070      601.3000      185.2930      1045.2320      629.2250      333.2703      443.9320
2.7661      415.9810      601.2260      185.2450      1045.3920      629.4110      333.3003      444.1660
2.7671      415.9220      601.3730      185.4510      1045.4860      629.5640      333.4887      444.1130
2.7671      415.9000      601.2630      185.3630      1045.6190      629.7190      333.4817      444.3560
2.7681      415.8560      601.3000      185.4440      1045.7040      629.8480      333.5787      444.4040
2.7691      415.8490      601.2450      185.3960      1045.8180      629.9690      333.5870      444.5730
2.7691      415.7970      601.2260      185.4290      1045.9210      630.1240      333.6607      444.6950
2.7701      415.7710      601.2630      185.4920      1045.9730      630.2020      333.7287      444.7100
2.7711      415.7160      601.2720      185.5560      1046.0270      630.3110      333.8077      444.7550
2.7721      415.7050      601.2630      185.5580      1046.1310      630.4260      333.8473      444.8680
2.7721      415.6870      601.2450      185.5580      1046.2820      630.5950      333.9037      445.0370
2.7731      415.6390      601.3090      185.6700      1046.3890      630.7500      334.0300      445.0800
2.7741      415.6060      601.2540      185.6480      1046.5240      630.9180      334.0713      445.2700
2.7751      415.5840      601.2720      185.6880      1046.6050      631.0210      334.1323      445.3330
2.7751      415.5730      601.4010      185.8280      1046.7000      631.1270      334.2610      445.2990
2.7761      415.4990      601.2630      185.7640      1046.8300      631.3310      334.2863      445.5670
2.7771      415.4810      601.3000      185.8190      1046.9190      631.4380      334.3587      445.6190
2.7771      415.4300      601.3280      185.8980      1046.9700      631.5400      334.4453      445.6420
2.7781      415.4070      601.3360      185.9290      1047.0810      631.6740      334.5107      445.7450
2.7791      415.3670      601.2540      185.8870      1047.1790      631.8120      334.5287      445.9250
2.7791      415.3520      601.3000      185.9480      1047.3050      631.9530      334.6163      446.0050
2.7801      415.3300      601.3360      186.0060      1047.4110      632.0810      334.6977      446.0750
2.7811      415.2940      601.3190      186.0250      1047.4780      632.1840      334.7447      446.1590
2.7821      415.2350      601.2910      186.0560      1047.5830      632.3480      334.8200      446.2920
2.7821      415.2390      601.2540      186.0150      1047.7010      632.4620      334.8307      446.4470
2.7831      415.1830      601.3000      186.1170      1047.7400      632.5570      334.9303      446.4400
2.7841      415.1280      601.3000      186.1720      1047.8030      632.6750      335.0063      446.5030
2.7841      415.1060      601.2450      186.1390      1047.8750      632.7690      335.0157      446.6300
2.7851      415.0950      601.3460      186.2510      1047.9750      632.8800      335.1273      446.6290
2.7851      415.0660      601.2730      186.2070      1048.0510      632.9850      335.1330      446.7780
2.7861      415.0440      601.3460      186.3020      1048.1350      633.0910      335.2317      446.7890
2.7871      414.9770      601.2440      186.2670      1048.2430      633.2660      335.2667      446.9990
2.7871      414.9590      601.2540      186.2950      1048.3660      633.4070      335.3323      447.1120
2.7881      414.9480      601.2360      186.2880      1048.4830      633.5350      335.3703      447.2470
2.7891      414.9260      601.3090      186.3830      1048.5420      633.6160      335.4607      447.2330
2.7901      414.8600      601.2730      186.4130      1048.6600      633.8000      335.5420      447.3870
2.7901      414.8380      601.2080      186.3700      1048.7300      633.8920      335.5440      447.5220
2.7911      414.8300      601.2530      186.4230      1048.8010      633.9710      335.6057      447.5480
2.7921      414.7610      601.2630      186.5020      1048.8840      634.1230      335.7090      447.6210
2.7921      414.7680      601.3000      186.5320      1048.9800      634.2120      335.7587      447.6800
2.7931      414.7090      601.2450      186.5360      1049.0830      634.3740      335.8153      447.8380
2.7931      414.7050      601.3000      186.5950      1049.1890      634.4840      335.8913      447.8890
2.7941      414.6760      601.2170      186.5410      1049.3300      634.6540      335.9120      448.1130
2.7951      414.6280      601.3180      186.6900      1049.4580      634.8300      336.0700      448.1400
2.7951      414.5880      601.3370      186.7490      1049.5290      634.9410      336.1463      448.1920
2.7961      414.5660      601.3190      186.7530      1049.6390      635.0730      336.1930      448.3200
2.7971      414.5330      601.3090      186.7760      1049.7000      635.1670      336.2397      448.3910
2.7971      414.5110      601.3090      186.7980      1049.7970      635.2860      336.2940      448.4880
2.7981      414.4480      601.2900      186.8420      1049.9030      635.4550      336.3797      448.6130
2.7991      414.4260      601.2720      186.8460      1049.9910      635.5650      336.4190      448.7190
2.8001      414.4150      601.2540      186.8390      1050.1330      635.7180      336.4653      448.8790
2.8001      414.3710      601.3180      186.9470      1050.2450      635.8740      336.5893      448.9270
2.8011      414.3450      601.3090      186.9640      1050.3700      636.0250      336.6510      449.0610
2.8021      414.2750      601.2630      186.9880      1050.4820      636.2070      336.7277      449.2190
2.8021      414.2720      601.2730      187.0010      1050.6020      636.3300      336.7773      449.3290
2.8031      414.2720      601.3190      187.0470      1050.6910      636.4190      336.8377      449.3720
2.8041      414.1760      601.3370      187.1610      1050.7680      636.5920      336.9713      449.4310
2.8051      414.1870      601.3270      187.1400      1050.8440      636.6570      336.9790      449.5170
2.8051      414.1320      601.2350      187.1030      1050.9660      636.8340      337.0133      449.7310
2.8061      414.1360      601.2540      187.1180      1051.0620      636.9260      337.0540      449.8080
2.8071      414.0700      601.2820      187.2120      1051.1550      637.0850      337.1697      449.8730
2.8071      414.0660      601.3180      187.2520      1051.2680      637.2020      337.2353      449.9500
2.8081      413.9810      601.2990      187.3180      1051.3740      637.3930      337.3430      450.0750
2.8091      413.9890      601.2360      187.2470      1051.4900      637.5010      337.3317      450.2540
2.8091      413.9370      601.2540      187.3170      1051.5710      637.6340      337.4227      450.3170
2.8101      413.9080      601.2630      187.3550      1051.6650      637.7570      337.4890      450.4020
2.8111      413.8780      601.3180      187.4400      1051.7090      637.8310      337.5703      450.3910
2.8111      413.8310      601.3000      187.4690      1051.7780      637.9470      337.6283      450.4780
2.8121      413.8120      601.2440      187.4320      1051.8910      638.0790      337.6477      450.6470
2.8131      413.7830      601.2450      187.4620      1051.9690      638.1860      337.7033      450.7240
2.8141      413.7720      601.2720      187.5000      1052.0840      638.3120      337.7707      450.8120
2.8141      413.7610      601.3090      187.5480      1052.1800      638.4190      337.8383      450.8710
2.8151      413.6650      601.3460      187.6810      1052.2780      638.6130      337.9917      450.9320
2.8161      413.6470      601.2540      187.6070      1052.4280      638.7810      337.9983      451.1740
2.8161      413.6140      601.2170      187.6030      1052.5100      638.8960      338.0340      451.2930
2.8171      413.6030      601.2630      187.6600      1052.6030      639.0000      338.1067      451.3400
2.8181      413.5550      601.2720      187.7170      1052.6610      639.1060      338.1800      451.3890
2.8181      413.5070      601.3360      187.8290      1052.7400      639.2330      338.2970      451.4040
2.8191      413.4780      601.2810      187.8030      1052.8320      639.3540      338.3200      451.5510
2.8191      413.4740      601.2630      187.7890      1052.9710      639.4970      338.3583      451.7080
2.8201      413.4370      601.3180      187.8810      1053.0700      639.6330      338.4650      451.7520
2.8211      413.3900      601.3090      187.9190      1053.2030      639.8130      338.5503      451.8940
2.8221      413.3640      601.3460      187.9820      1053.2870      639.9230      338.6290      451.9410
2.8221      413.3310      601.3090      187.9780      1053.3800      640.0490      338.6683      452.0710
2.8231      413.3270      601.3090      187.9820      1053.5180      640.1910      338.7183      452.2090
2.8241      413.2460      601.2530      188.0070      1053.6170      640.3710      338.7950      452.3640
