eps1         u            sigma3       sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]        [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

0.3451      261.2970      299.8194      38.5224      356.2598      94.9628      57.3359      56.4404
0.3461      261.2970      299.8745      38.5775      356.2541      94.9571      57.3707      56.3796
0.3471      261.3380      299.9118      38.5738      356.2860      94.9480      57.3652      56.3742
0.3471      261.3930      299.8474      38.4544      356.2930      94.9000      57.2696      56.4456
0.3481      261.3890      299.8104      38.4214      356.3512      94.9622      57.2683      56.5408
0.3491      261.4330      299.9021      38.4691      356.3590      94.9260      57.2881      56.4569
0.3491      261.4990      299.7642      38.2652      356.3572      94.8582      57.1295      56.5930
0.3501      261.4920      299.8472      38.3552      356.3347      94.8427      57.1844      56.4875
0.3501      261.5250      299.9573      38.4323      356.3568      94.8318      57.2321      56.3995
0.3511      261.5510      299.8198      38.2688      356.4241      94.8731      57.1369      56.6043
0.3521      261.5760      299.7732      38.1972      356.4588      94.8828      57.0924      56.6856
0.3521      261.5870      299.8742      38.2872      356.4465      94.8595      57.1446      56.5723
0.3531      261.6320      299.8108      38.1788      356.4398      94.8078      57.0551      56.6290
0.3531      261.6680      299.8008      38.1328      356.5174      94.8494      57.0383      56.7166
0.3541      261.7120      299.7549      38.0429      356.5487      94.8367      56.9742      56.7938
0.3551      261.7120      299.8283      38.1163      356.5206      94.8086      57.0137      56.6923
0.3561      261.7160      299.8562      38.1402      356.5251      94.8091      57.0298      56.6689
0.3561      261.7710      299.8193      38.0483      356.5442      94.7732      56.9566      56.7249
0.3571      261.8190      299.7369      37.9179      356.6352      94.8162      56.8840      56.8983
0.3581      261.8700      299.8558      37.9858      356.6182      94.7482      56.9066      56.7624
0.3581      261.8740      299.8745      38.0005      356.6107      94.7367      56.9126      56.7362
0.3591      261.8890      299.8932      38.0042      356.6355      94.7465      56.9183      56.7423
0.3601      261.9220      299.7737      37.8517      356.6473      94.7253      56.8096      56.8736
0.3601      261.9550      299.8655      37.9105      356.6516      94.6966      56.8392      56.7861
0.3611      261.9840      299.8467      37.8627      356.6767      94.6927      56.8060      56.8300
0.3621      262.0030      299.7555      37.7525      356.7556      94.7526      56.7525      57.0001
0.3621      262.0280      299.8374      37.8094      356.7508      94.7228      56.7805      56.9134
0.3631      262.0320      299.8194      37.7874      356.7259      94.6939      56.7562      56.9065
0.3641      262.0800      299.8012      37.7212      356.7841      94.7041      56.7155      56.9829
0.3651      262.1090      299.8743      37.7653      356.7702      94.6612      56.7306      56.8959
0.3651      262.1390      299.7830      37.6440      356.8313      94.6923      56.6601      57.0483
0.3660      262.1680      299.8286      37.6606      356.8272      94.6592      56.6601      56.9986
0.3670      262.1760      299.8567      37.6807      356.8066      94.6306      56.6640      56.9499
0.3670      262.2270      299.8104      37.5834      356.8602      94.6332      56.6000      57.0498
0.3680      262.2560      299.8100      37.5540      356.8520      94.5960      56.5680      57.0420
0.3690      262.2780      299.8375      37.5595      356.8886      94.6106      56.5765      57.0511
0.3690      262.2600      299.8654      37.6054      356.8682      94.6082      56.6063      57.0028
0.3700      262.3150      299.8377      37.5227      356.9066      94.5916      56.5457      57.0689
0.3710      262.3850      299.8379      37.4529      356.9281      94.5431      56.4830      57.0902
0.3710      262.3920      299.8559      37.4639      356.9415      94.5495      56.4924      57.0856
0.3720      262.3920      299.7916      37.3996      356.9664      94.5744      56.4579      57.1748
0.3730      262.4510      299.8194      37.3684      356.9817      94.5307      56.4225      57.1623
0.3730      262.4580      299.8650      37.4070      357.0002      94.5422      56.4521      57.1352
0.3740      262.4840      299.8744      37.3904      357.0157      94.5317      56.4375      57.1413
0.3750      262.5470      299.8290      37.2820      357.0406      94.4936      56.3525      57.2116
0.3750      262.5390      299.9110      37.3720      357.0359      94.4969      56.4136      57.1249
0.3760      262.5650      299.8286      37.2636      357.0142      94.4492      56.3255      57.1856
0.3770      262.6240      299.8839      37.2599      357.0561      94.4321      56.3173      57.1722
0.3770      262.5980      299.8469      37.2489      357.0857      94.4877      56.3285      57.2388
0.3780      262.6500      299.8291      37.1791      357.1153      94.4653      56.2745      57.2862
0.3780      262.6720      299.8198      37.1478      357.1681      94.4961      56.2639      57.3483
0.3790      262.6750      299.8100      37.1350      357.1762      94.5012      56.2571      57.3662
0.3800      262.7080      299.8375      37.1295      357.1876      94.4796      56.2462      57.3501
0.3810      262.7420      299.8016      37.0596      357.2218      94.4798      56.1997      57.4202
0.3810      262.7640      299.8383      37.0743      357.2350      94.4710      56.2065      57.3967
0.3820      262.7860      299.8199      37.0339      357.2714      94.4854      56.1844      57.4515
0.3820      262.8220      299.7732      36.9512      357.2627      94.4407      56.1144      57.4895
0.3830      262.8190      299.7923      36.9733      357.2587      94.4397      56.1288      57.4664
0.3840      262.8260      299.8654      37.0394      357.2522      94.4262      56.1683      57.3868
0.3840      262.8550      299.7732      36.9182      357.2944      94.4394      56.0919      57.5212
0.3850      262.9140      299.8009      36.8869      357.3349      94.4209      56.0649      57.5340
0.3850      262.9400      299.8104      36.8704      357.3696      94.4296      56.0568      57.5592
0.3860      262.9950      299.8928      36.8978      357.3791      94.3841      56.0599      57.4863
0.3870      262.9730      299.8103      36.8373      357.3684      94.3954      56.0233      57.5581
0.3880      263.0060      299.8010      36.7950      357.3914      94.3854      55.9918      57.5904
0.3880      263.0250      299.8476      36.8226      357.4363      94.4113      56.0188      57.5887
0.3890      263.0580      299.8750      36.8170      357.4222      94.3642      55.9994      57.5472
0.3890      263.0870      299.8562      36.7692      357.4004      94.3134      55.9506      57.5442
0.3900      263.0980      299.8746      36.7766      357.4537      94.3557      55.9696      57.5791
0.3910      263.1200      299.8470      36.7270      357.4630      94.3430      55.9323      57.6160
0.3910      263.1610      299.8476      36.6866      357.4927      94.3317      55.9016      57.6451
0.3920      263.1640      299.9111      36.7471      357.4916      94.3276      55.9406      57.5805
0.3930      263.1750      299.8102      36.6352      357.5280      94.3530      55.8745      57.7178
0.3940      263.2080      299.8284      36.6204      357.5597      94.3517      55.8642      57.7313
0.3940      263.2710      299.8473      36.5763      357.5524      94.2814      55.8113      57.7051
0.3950      263.2600      299.8474      36.5874      357.5844      94.3244      55.8331      57.7370
0.3960      263.3040      299.8748      36.5708      357.5706      94.2666      55.8027      57.6958
0.3960      263.3220      299.7642      36.4422      357.6202      94.2982      55.7275      57.8560
0.3970      263.3300      299.8383      36.5083      357.5786      94.2486      55.7551      57.7403
0.3980      263.3810      299.8562      36.4752      357.5914      94.2104      55.7203      57.7352
0.3980      263.3520      299.8107      36.4587      357.6893      94.3373      55.7516      57.8786
0.3990      263.4320      299.8099      36.3779      357.6806      94.2486      55.6681      57.8707
0.4000      263.4100      299.8099      36.3999      357.7271      94.3171      55.7056      57.9172
0.4010      263.4400      299.9024      36.4624      357.6777      94.2377      55.7208      57.7753
0.4010      263.4730      299.9298      36.4568      357.6859      94.2129      55.7088      57.7561
0.4020      263.5240      299.7916      36.2676      357.7521      94.2281      55.5878      57.9605
0.4030      263.5390      299.8287      36.2897      357.7691      94.2301      55.6032      57.9404
0.4030      263.5390      299.8194      36.2804      357.8073      94.2683      55.6097      57.9879
0.4040      263.5430      299.8473      36.3043      357.7720      94.2290      55.6125      57.9247
0.4049      263.5980      299.8563      36.2583      357.8017      94.2037      55.5734      57.9454
0.4049      263.6020      299.8934      36.2914      357.8157      94.2137      55.5988      57.9223
0.4059      263.6460      299.7464      36.1004      357.9025      94.2565      55.4858      58.1561
0.4069      263.6350      299.9026      36.2676      357.8668      94.2318      55.5890      57.9642
0.4069      263.6900      299.8749      36.1849      357.8802      94.1902      55.5200      58.0053
0.4079      263.7080      299.8010      36.0930      357.8994      94.1914      55.4591      58.0984
0.4089      263.7120      299.8840      36.1720      357.9239      94.2119      55.5186      58.0399
0.4099      263.7190      299.8469      36.1279      357.9423      94.2233      55.4930      58.0954
0.4099      263.7490      299.8750      36.1260      357.9440      94.1950      55.4823      58.0690
0.4109      263.7780      299.8012      36.0232      357.9632      94.1852      55.4105      58.1620
0.4119      263.7930      299.9025      36.1095      357.9256      94.1326      55.4505      58.0231
0.4119      263.8150      299.9116      36.0966      358.0034      94.1884      55.4605      58.0918
0.4129      263.8770      299.8469      35.9699      358.0241      94.1471      55.3623      58.1772
0.4129      263.8590      299.8380      35.9790      358.0338      94.1748      55.3776      58.1958
0.4139      263.8960      299.8750      35.9790      358.0326      94.1366      55.3649      58.1576
0.4149      263.8920      299.8380      35.9460      358.0691      94.1771      55.3564      58.2311
0.4149      263.9180      299.8842      35.9662      358.0627      94.1447      55.3590      58.1785
0.4159      263.9620      299.7922      35.8302      358.0681      94.1061      55.2555      58.2759
0.4169      263.9290      299.8749      35.9459      358.0815      94.1525      55.3481      58.2066
0.4169      263.9690      299.8837      35.9147      358.1370      94.1680      55.3325      58.2533
0.4179      264.0060      299.8656      35.8596      358.1229      94.1169      55.2787      58.2573
0.4189      264.0240      299.8377      35.8137      358.1570      94.1330      55.2535      58.3193
0.4189      264.0500      299.8655      35.8155      358.1875      94.1375      55.2562      58.3220
0.4199      264.0570      299.8376      35.7806      358.1965      94.1395      55.2336      58.3589
0.4209      264.1120      299.8099      35.6979      358.2345      94.1225      55.1728      58.4246
0.4209      264.1050      299.9205      35.8155      358.2064      94.1014      55.2441      58.2859
0.4219      264.1120      299.8283      35.7163      358.2407      94.1287      55.1871      58.4124
0.4229      264.1340      299.8650      35.7310      358.2428      94.1088      55.1903      58.3778
0.4229      264.1790      299.8934      35.7144      358.2484      94.0694      55.1661      58.3550
0.4239      264.1600      299.8376      35.6776      358.2778      94.1178      55.1577      58.4402
0.4249      264.2080      299.8563      35.6483      358.3022      94.0942      55.1303      58.4459
0.4249      264.2150      299.8743      35.6593      358.2868      94.0718      55.1301      58.4125
0.4259      264.2410      299.8011      35.5601      358.3577      94.1167      55.0790      58.5566
0.4269      264.2560      299.8381      35.5821      358.3634      94.1074      55.0905      58.5253
0.4269      264.2630      299.8102      35.5472      358.3693      94.1063      55.0669      58.5591
0.4279      264.2590      299.8650      35.6060      358.3924      94.1334      55.1151      58.5274
0.4289      264.2930      299.8476      35.5546      358.4188      94.1258      55.0783      58.5712
0.4299      264.3290      299.8192      35.4902      358.4343      94.1053      55.0286      58.6151
0.4299      264.3510      299.8743      35.5233      358.4113      94.0603      55.0356      58.5370
0.4309      264.3620      299.8008      35.4388      358.4560      94.0940      54.9905      58.6552
0.4319      264.3620      299.8467      35.4847      358.4561      94.0941      55.0212      58.6094
0.4319      264.3880      299.8378      35.4498      358.4912      94.1032      55.0009      58.6534
0.4329      264.4210      299.8102      35.3892      358.4785      94.0575      54.9453      58.6683
0.4339      264.4360      299.8931      35.4571      358.5140      94.0780      54.9974      58.6209
0.4339      264.4650      299.9019      35.4369      358.5152      94.0502      54.9747      58.6133
0.4349      264.4840      299.8199      35.3359      358.5375      94.0535      54.9084      58.7176
0.4359      264.4650      299.8468      35.3818      358.5808      94.1158      54.9598      58.7340
0.4369      264.4980      299.9202      35.4222      358.5965      94.0985      54.9810      58.6763
0.4369      264.5350      299.7735      35.2385      358.6225      94.0875      54.8548      58.8490
0.4379      264.5570      299.8745      35.3175      358.5700      94.0130      54.8827      58.6955
0.4389      264.5200      299.8375      35.3175      358.6248      94.1048      54.9133      58.7873
0.4389      264.5870      299.8567      35.2697      358.6430      94.0560      54.8651      58.7863
0.4399      264.5790      299.8836      35.3046      358.6866      94.1076      54.9056      58.8030
0.4409      264.6120      299.8560      35.2440      358.6558      94.0438      54.8439      58.7998
0.4409      264.6560      299.8375      35.1815      358.6635      94.0075      54.7902      58.8260
0.4419      264.6380      299.8929      35.2549      358.7052      94.0672      54.8590      58.8123
0.4428      264.6450      299.9293      35.2843      358.7434      94.0984      54.8890      58.8141
0.4428      264.6820      299.8470      35.1650      358.7477      94.0657      54.7986      58.9007
0.4438      264.7010      299.8567      35.1557      358.7854      94.0844      54.7986      58.9287
0.4448      264.7230      299.8659      35.1429      358.7575      94.0345      54.7734      58.8916
0.4448      264.7190      299.8472      35.1282      358.7793      94.0603      54.7722      58.9321
0.4458      264.7080      299.8380      35.1300      358.8497      94.1417      54.8006      59.0117
0.4468      264.7700      299.8376      35.0676      358.8560      94.0860      54.7404      59.0184
0.4468      264.7670      299.8749      35.1079      358.8374      94.0704      54.7621      58.9625
0.4478      264.7850      299.9113      35.1263      358.8213      94.0363      54.7630      58.9100
0.4478      264.7810      299.8375      35.0565      358.8699      94.0889      54.7340      59.0324
0.4488      264.8660      299.8747      35.0087      358.9232      94.0572      54.6915      59.0485
0.4498      264.8400      299.8102      34.9702      358.9262      94.0862      54.6755      59.1160
0.4498      264.8360      299.8650      35.0290      358.9025      94.0665      54.7082      59.0375
0.4508      264.8510      299.7826      34.9316      358.9209      94.0699      54.6444      59.1383
0.4518      264.8770      299.8012      34.9242      358.9890      94.1120      54.6535      59.1878
0.4518      264.8990      299.7828      34.8838      358.9785      94.0795      54.6157      59.1957
0.4528      264.9100      299.7553      34.8453      358.9950      94.0850      54.5919      59.2397
0.4538      264.9650      299.8561      34.8911      359.0150      94.0500      54.6107      59.1589
0.4548      264.9580      299.8748      34.9168      359.0070      94.0490      54.6275      59.1322
0.4548      264.9870      299.8010      34.8140      359.0596      94.0726      54.5669      59.2586
0.4558      264.9650      299.9112      34.9462      359.0485      94.0835      54.6586      59.1373
0.4568      264.9870      299.8928      34.9058      359.0776      94.0906      54.6341      59.1848
0.4568      264.9950      299.8292      34.8342      359.0671      94.0721      54.5802      59.2379
0.4578      265.0170      299.8016      34.7846      359.0873      94.0703      54.5465      59.2857
0.4588      265.0390      299.8842      34.8452      359.1155      94.0765      54.5890      59.2313
0.4588      265.0610      299.8291      34.7681      359.1748      94.1138      54.5500      59.3457
0.4598      265.0640      299.8467      34.7827      359.1804      94.1164      54.5606      59.3337
0.4608      265.0970      299.7823      34.6853      359.1435      94.0465      54.4724      59.3612
0.4618      265.1160      299.8381      34.7221      359.1855      94.0695      54.5046      59.3474
0.4618      265.1160      299.8564      34.7404      359.2139      94.0979      54.5262      59.3575
0.4628      265.1190      299.7915      34.6725      359.2562      94.1372      54.4941      59.4647
0.4638      265.1600      299.7737      34.6137      359.2458      94.0858      54.4377      59.4721
0.4638      265.1750      299.8291      34.6541      359.2118      94.0368      54.4483      59.3827
0.4648      265.1860      299.8750      34.6890      359.2629      94.0769      54.4850      59.3879
0.4658      265.1930      299.8195      34.6265      359.3104      94.1174      54.4568      59.4909
0.4668      265.2190      299.8382      34.6192      359.3421      94.1231      54.4538      59.5039
0.4668      265.2110      299.8835      34.6725      359.3169      94.1059      54.4836      59.4334
0.4678      265.2480      299.8194      34.5714      359.3635      94.1155      54.4194      59.5441
0.4688      265.2630      299.8197      34.5567      359.3523      94.0893      54.4009      59.5326
0.4688      265.2590      299.8194      34.5604      359.3847      94.1257      54.4155      59.5653
0.4698      265.2920      299.8560      34.5640      359.4338      94.1418      54.4233      59.5778
0.4708      265.2850      299.8656      34.5806      359.3918      94.1068      54.4227      59.5262
0.4708      265.3000      299.8108      34.5108      359.4333      94.1333      54.3850      59.6225
0.4718      265.3550      299.7555      34.4005      359.3906      94.0356      54.2789      59.6351
0.4728      265.3290      299.8287      34.4997      359.4531      94.1241      54.3745      59.6244
0.4728      265.3400      299.8655      34.5255      359.5210      94.1810      54.4107      59.6555
0.4738      265.3470      299.8284      34.4814      359.5393      94.1923      54.3850      59.7109
0.4748      265.4020      299.8374      34.4354      359.5110      94.1090      54.3266      59.6736
0.4758      265.3910      299.8650      34.4740      359.5225      94.1315      54.3598      59.6575
0.4758      265.3990      299.8840      34.4850      359.5226      94.1236      54.3645      59.6386
0.4768      265.4060      299.8561      34.4501      359.6004      94.1944      54.3649      59.7443
0.4778      265.4210      299.7554      34.3344      359.6119      94.1909      54.2866      59.8565
0.4778      265.4250      299.8016      34.3766      359.5765      94.1515      54.3016      59.7749
0.4788      265.4610      299.8743      34.4133      359.5513      94.0903      54.3056      59.6770
0.4798      265.4580      299.8658      34.4078      359.6191      94.1611      54.3256      59.7533
0.4798      265.4830      299.8467      34.3637      359.6658      94.1828      54.3034      59.8191
0.4808      265.5020      299.7923      34.2903      359.7038      94.2018      54.2608      59.9115
0.4817      265.5200      299.8745      34.3545      359.6733      94.1533      54.2874      59.7988
0.4817      265.5530      299.7642      34.2112      359.7414      94.1884      54.2036      59.9772
0.4827      265.5720      299.9210      34.3490      359.7028      94.1308      54.2763      59.7818
0.4837      265.5720      299.9118      34.3398      359.7043      94.1323      54.2706      59.7925
0.4847      265.5970      299.8284      34.2314      359.7721      94.1751      54.2126      59.9437
0.4847      265.5830      299.9210      34.3380      359.7161      94.1331      54.2697      59.7951
0.4857      265.5900      299.8288      34.2388      359.7686      94.1786      54.2187      59.9398
0.4867      265.6270      299.7923      34.1653      359.7835      94.1565      54.1624      59.9912
0.4867      265.6050      299.8199      34.2149      359.8499      94.2449      54.2249      60.0300
0.4877      265.6270      299.8107      34.1837      359.8768      94.2498      54.2057      60.0661
0.4887      265.6410      299.8100      34.1690      359.8828      94.2418      54.1933      60.0728
0.4887      265.6520      299.8651      34.2131      359.8595      94.2075      54.2112      59.9944
0.4897      265.6780      299.8102      34.1322      359.9113      94.2333      54.1659      60.1011
0.4907      265.6970      299.8108      34.1138      359.9332      94.2362      54.1546      60.1224
0.4917      265.7080      299.9210      34.2130      359.8609      94.1529      54.1930      59.9399
0.4917      265.6820      299.8105      34.1285      359.9287      94.2467      54.1679      60.1182
0.4927      265.7370      299.7645      34.0275      359.9310      94.1940      54.0830      60.1665
0.4937      265.7440      299.9386      34.1946      359.9092      94.1652      54.1848      59.9706
0.4937      265.7440      299.8192      34.0752      360.0121      94.2681      54.1395      60.1929
0.4947      265.7480      299.7736      34.0256      360.0403      94.2923      54.1145      60.2667
0.4957      265.7590      299.7828      34.0238      360.0159      94.2569      54.1015      60.2331
0.4957      265.7770      299.8375      34.0605      360.0395      94.2625      54.1278      60.2020
0.4967      265.7990      299.8742      34.0752      360.0558      94.2568      54.1357      60.1816
0.4977      265.7990      299.8467      34.0477      360.0687      94.2697      54.1217      60.2220
0.4987      265.8180      299.8473      34.0293      360.0906      94.2726      54.1104      60.2433
0.4987      265.8250      299.8653      34.0403      360.0643      94.2393      54.1066      60.1990
0.4997      265.8510      299.8105      33.9595      360.1273      94.2763      54.0651      60.3168
0.5007      265.8800      299.7550      33.8750      360.1712      94.2912      54.0137      60.4162
0.5007      265.8730      299.9023      34.0293      360.1856      94.3126      54.1237      60.2833
0.5017      265.8660      299.8016      33.9356      360.1938      94.3278      54.0663      60.3922
0.5027      265.9130      299.8284      33.9154      360.2114      94.2984      54.0431      60.3830
0.5027      265.8910      299.8468      33.9558      360.2328      94.3418      54.0845      60.3860
0.5037      265.9210      299.8933      33.9723      360.2517      94.3307      54.0918      60.3584
0.5047      265.9350      299.8099      33.8749      360.3087      94.3737      54.0412      60.4988
0.5057      265.9350      299.8650      33.9300      360.3212      94.3862      54.0821      60.4562
0.5057      265.9280      299.8562      33.9282      360.2909      94.3629      54.0731      60.4347
0.5067      265.9350      299.8099      33.8749      360.3002      94.3652      54.0383      60.4903
0.5077      265.9910      299.7832      33.7922      360.3574      94.3664      53.9836      60.5742
0.5077      265.9570      299.8099      33.8529      360.3466      94.3896      54.0318      60.5367
0.5087      265.9570      299.8925      33.9355      360.3928      94.4358      54.1023      60.5003
0.5097      266.0160      299.8835      33.8675      360.3874      94.3714      54.0355      60.5039
0.5107      265.9830      299.8377      33.8547      360.3936      94.4106      54.0400      60.5559
0.5107      266.0310      299.8104      33.7794      360.4579      94.4269      53.9952      60.6475
0.5117      266.0310      299.9206      33.8896      360.4472      94.4162      54.0651      60.5266
0.5117      266.0460      299.8290      33.7830      360.4750      94.4290      53.9983      60.6460
0.5127      266.0750      299.8194      33.7444      360.4437      94.3687      53.9525      60.6243
0.5137      266.0790      299.8381      33.7591      360.4575      94.3785      53.9656      60.6194
0.5147      266.0790      299.8657      33.7867      360.5087      94.4297      54.0010      60.6430
0.5147      266.0930      299.8007      33.7077      360.5334      94.4404      53.9519      60.7327
0.5157      266.1300      299.8744      33.7444      360.5093      94.3793      53.9560      60.6349
0.5167      266.1150      299.8741      33.7591      360.5339      94.4189      53.9790      60.6598
0.5167      266.1410      299.8193      33.6783      360.5392      94.3982      53.9183      60.7199
0.5177      266.1300      299.7918      33.6618      360.5845      94.4545      53.9260      60.7927
0.5187      266.1410      299.8652      33.7242      360.5966      94.4556      53.9680      60.7314
0.5187      266.1740      299.8008      33.6268      360.6073      94.4333      53.8956      60.8065
0.5196      266.1780      299.8655      33.6875      360.6360      94.4580      53.9443      60.7705
0.5206      266.1780      299.8655      33.6875      360.5957      94.4177      53.9309      60.7302
0.5206      266.1740      299.8100      33.6360      360.6584      94.4844      53.9188      60.8484
0.5216      266.2260      299.8106      33.5846      360.6692      94.4432      53.8708      60.8586
0.5226      266.2660      299.8652      33.5992      360.6883      94.4223      53.8736      60.8231
0.5226      266.2000      299.8011      33.6011      360.6596      94.4596      53.8873      60.8585
0.5236      266.2290      299.8190      33.5900      360.6836      94.4546      53.8782      60.8646
0.5246      266.2290      299.8558      33.6268      360.7108      94.4818      53.9118      60.8550
0.5246      266.2260      299.7830      33.5570      360.7243      94.4983      53.8708      60.9413
0.5256      266.2740      299.8750      33.6010      360.7686      94.4946      53.8989      60.8936
0.5256      266.2630      299.7741      33.5111      360.7479      94.4849      53.8357      60.9738
0.5266      266.2990      299.8009      33.5019      360.7728      94.4738      53.8259      60.9719
0.5276      266.2850      299.8199      33.5349      360.7834      94.4984      53.8561      60.9635
0.5276      266.2960      299.8566      33.5606      360.7970      94.5010      53.8741      60.9404
0.5286      266.3100      299.7917      33.4817      360.8425      94.5325      53.8320      61.0508
0.5286      266.3290      299.8658      33.5368      360.8016      94.4726      53.8487      60.9358
0.5296      266.3290      299.8291      33.5001      360.8489      94.5199      53.8400      61.0198
0.5306      266.3620      299.7463      33.3843      360.8959      94.5339      53.7675      61.1496
0.5306      266.3510      299.8290      33.4780      360.8555      94.5045      53.8202      61.0265
0.5316      266.3650      299.9292      33.5642      360.8969      94.5319      53.8868      60.9677
0.5326      266.4170      299.9114      33.4944      360.8394      94.4224      53.8037      60.9280
0.5326      266.3950      299.8840      33.4890      360.9108      94.5158      53.8313      61.0268
0.5336      266.4060      299.7921      33.3861      360.9526      94.5466      53.7729      61.1605
0.5336      266.4020      299.8377      33.4357      360.9744      94.5724      53.8146      61.1367
0.5346      266.3990      299.8292      33.4302      360.9984      94.5994      53.8199      61.1692
0.5346      266.4240      299.8744      33.4504      360.9838      94.5598      53.8202      61.1094
0.5356      266.4540      299.8015      33.3475      360.9784      94.5244      53.7398      61.1769
0.5366      266.4500      299.9022      33.4522      361.0455      94.5955      53.8333      61.1433
0.5366      266.4430      299.8383      33.3953      361.0279      94.5849      53.7918      61.1896
0.5376      266.4390      299.8196      33.3806      361.0526      94.6136      53.7916      61.2330
0.5376      266.4760      299.7923      33.3163      361.0553      94.5793      53.7373      61.2630
0.5386      266.4900      299.8100      33.3200      361.0645      94.5745      53.7382      61.2545
0.5396      266.4570      299.8651      33.4081      361.1314      94.6744      53.8302      61.2663
0.5396      266.4500      299.8471      33.3971      361.1541      94.7041      53.8328      61.3070
0.5406      266.4830      299.8287      33.3457      361.2118      94.7288      53.8067      61.3831
0.5406      266.5420      299.8289      33.2869      361.1650      94.6230      53.7323      61.3361
0.5416      266.5380      299.8010      33.2630      361.2027      94.6647      53.7302      61.4017
0.5426      266.5010      299.8467      33.3457      361.2677      94.7667      53.8194      61.4210
0.5426      266.5460      299.8476      33.3016      361.2541      94.7081      53.7704      61.4065
0.5436      266.5120      299.8466      33.3346      361.3035      94.7915      53.8202      61.4569
0.5436      266.5710      299.7458      33.1748      361.2684      94.6974      53.6823      61.5226
0.5446      266.5530      299.9298      33.3768      361.2814      94.7284      53.8273      61.3516
0.5456      266.5310      299.7922      33.2612      361.3335      94.8025      53.7750      61.5413
0.5456      266.5750      299.8104      33.2354      361.3472      94.7722      53.7477      61.5368
0.5466      266.5820      299.9111      33.3291      361.3852      94.8032      53.8205      61.4741
0.5476      266.5860      299.8655      33.2795      361.3700      94.7840      53.7810      61.5045
0.5476      266.6150      299.8284      33.2134      361.4682      94.8532      53.7600      61.6398
0.5486      266.6150      299.8559      33.2409      361.4254      94.8104      53.7641      61.5695
0.5496      266.6120      299.8749      33.2629      361.4647      94.8527      53.7928      61.5898
0.5506      266.5860      299.8379      33.2519      361.4830      94.8970      53.8003      61.6451
0.5506      266.6230      299.8106      33.1876      361.4784      94.8554      53.7435      61.6678
0.5516      266.6340      299.8106      33.1766      361.5143      94.8803      53.7445      61.7037
0.5526      266.6300      299.8470      33.2170      361.5015      94.8715      53.7685      61.6545
0.5526      266.6410      299.9388      33.2978      361.5097      94.8687      53.8214      61.5709
0.5536      266.6230      299.8106      33.1876      361.5928      94.9698      53.7817      61.7822
0.5546      266.6670      299.8013      33.1343      361.6412      94.9742      53.7476      61.8399
0.5556      266.6450      299.7830      33.1380      361.6229      94.9779      53.7513      61.8399
0.5556      266.6890      299.9115      33.2225      361.6086      94.9196      53.7882      61.6971
0.5566      266.7070      299.6815      32.9745      361.6808      94.9738      53.6409      61.9993
0.5566      266.6890      299.8105      33.1215      361.6779      94.9889      53.7440      61.8674
0.5576      266.6930      299.8934      33.2004      361.7098      95.0168      53.8059      61.8164
0.5585      266.7150      299.7924      33.0774      361.7245      95.0095      53.7214      61.9321
0.5595      266.7070      299.8468      33.1398      361.7000      94.9930      53.7575      61.8532
0.5595      266.7150      299.8659      33.1509      361.7111      94.9961      53.7660      61.8452
0.5605      266.7370      299.8658      33.1288      361.7829      95.0459      53.7678      61.9171
0.5615      266.7290      299.8468      33.1178      361.7931      95.0641      53.7666      61.9463
0.5625      266.7330      299.8288      33.0958      361.8115      95.0785      53.7567      61.9827
0.5625      266.7550      299.7828      33.0278      361.8614      95.1064      53.7207      62.0786
0.5635      266.7400      299.8284      33.0884      361.8393      95.0993      53.7587      62.0109
0.5645      266.7810      299.8197      33.0387      361.8596      95.0786      53.7187      62.0399
0.5645      266.7510      299.8375      33.0865      361.8621      95.1111      53.7614      62.0246
0.5655      266.7660      299.7827      33.0167      361.9320      95.1660      53.7331      62.1493
0.5655      266.7770      299.8470      33.0700      361.9068      95.1298      53.7566      62.0598
0.5665      266.7730      299.8007      33.0277      361.9161      95.1431      53.7328      62.1154
0.5675      266.7950      299.7823      32.9873      361.9993      95.2043      53.7263      62.2170
0.5675      266.8510      299.8015      32.9505      361.9888      95.1378      53.6796      62.1873
0.5685      266.7880      299.8010      33.0130      361.9949      95.2069      53.7443      62.1939
0.5695      266.7840      299.8374      33.0534      362.0473      95.2633      53.7900      62.2099
0.5705      266.8100      299.8469      33.0369      362.0304      95.2204      53.7647      62.1835
0.5705      266.8430      299.8193      32.9763      362.0583      95.2153      53.7226      62.2390
0.5715      266.8650      299.8376      32.9726      362.0175      95.1525      53.6992      62.1799
0.5725      266.8400      299.8475      33.0075      362.0808      95.2408      53.7519      62.2333
0.5725      266.8400      299.8108      32.9708      362.1360      95.2960      53.7459      62.3252
0.5735      266.8800      299.7460      32.8660      362.1274      95.2474      53.6598      62.3814
0.5745      266.8580      299.8655      33.0075      362.1548      95.2968      53.7706      62.2893
0.5745      266.8760      299.8101      32.9341      362.2028      95.3268      53.7317      62.3927
0.5755      266.8870      299.8008      32.9138      362.2043      95.3173      53.7150      62.4035
0.5755      266.8800      299.8104      32.9304      362.2244      95.3444      53.7351      62.4140
0.5765      266.8840      299.7831      32.8991      362.2485      95.3645      53.7209      62.4654
0.5775      266.9060      299.8198      32.9138      362.2793      95.3733      53.7336      62.4595
0.5785      266.8980      299.8191      32.9211      362.2744      95.3764      53.7395      62.4553
