eps1          u            sigma3        sigma3'       sigma1       sigma1'       p             q
[%]          [kPa]         [kPa]         [kPa]         [kPa]        [kPa]         [kPa]         [kPa] 

-0.9448      257.7740      300.4444      42.6704      274.9968      17.2228      34.1879      -25.4476
-0.9458      257.7520      300.4077      42.6557      274.9797      17.2277      34.1797      -25.4280
-0.9468      257.7560      300.4539      42.6979      274.9472      17.1912      34.1957      -25.5067
-0.9468      257.7820      300.4267      42.6447      274.9539      17.1719      34.1538      -25.4728
-0.9478      257.8040      300.4083      42.6043      275.0050      17.2010      34.1365      -25.4033
-0.9488      257.8000      300.4355      42.6355      275.0347      17.2347      34.1686      -25.4008
-0.9488      257.8000      300.4447      42.6447      275.0253      17.2253      34.1716      -25.4194
-0.9498      257.8040      300.4541      42.6501      275.0232      17.2192      34.1731      -25.4309
-0.9508      257.7890      300.4906      42.7016      274.9995      17.2105      34.2046      -25.4911
-0.9508      257.7930      300.4450      42.6520      275.0251      17.2321      34.1787      -25.4199
-0.9518      257.8400      300.3799      42.5399      275.0132      17.1732      34.0843      -25.3667
-0.9528      257.8370      300.4173      42.5803      274.9762      17.1392      34.0999      -25.4411
-0.9528      257.8040      300.4634      42.6594      274.9546      17.1506      34.1565      -25.5088
-0.9538      257.8400      300.4901      42.6501      274.9399      17.0999      34.1334      -25.5502
-0.9538      257.8590      300.4356      42.5766      274.9716      17.1126      34.0886      -25.4640
-0.9548      257.8480      300.5184      42.6704      274.9595      17.1115      34.1508      -25.5589
-0.9558      257.8480      300.4540      42.6060      274.9741      17.1261      34.1127      -25.4799
-0.9568      257.8770      300.4078      42.5308      274.9947      17.1177      34.0598      -25.4131
-0.9568      257.8590      300.4816      42.6226      274.9162      17.0572      34.1008      -25.5654
-0.9578      257.8660      300.4904      42.6244      274.9390      17.0730      34.1073      -25.5514
-0.9588      257.8730      300.4533      42.5803      275.0015      17.1285      34.0964      -25.4518
-0.9588      257.9060      300.3981      42.4921      275.0508      17.1448      34.0430      -25.3473
-0.9598      257.8920      300.3713      42.4793      275.0210      17.1290      34.0292      -25.3503
-0.9608      257.9140      300.4539      42.5399      275.0162      17.1022      34.0607      -25.4377
-0.9608      257.8990      300.4628      42.5638      275.0101      17.1111      34.0796      -25.4527
-0.9618      257.9100      300.3893      42.4793      275.0011      17.0911      34.0166      -25.3882
-0.9628      257.9060      300.3706      42.4646      275.0267      17.1207      34.0166      -25.3439
-0.9638      257.8880      300.3710      42.4830      275.0415      17.1535      34.0398      -25.3295
-0.9638      257.9430      300.4443      42.5013      274.9441      17.0011      34.0012      -25.5002
-0.9648      257.9400      300.4266      42.4866      274.9488      17.0088      33.9940      -25.4778
-0.9658      257.9580      300.4170      42.4590      274.9759      17.0179      33.9786      -25.4411
-0.9668      257.9320      300.4719      42.5399      275.0172      17.0852      34.0550      -25.4547
-0.9668      257.9650      300.3983      42.4333      275.0631      17.0981      33.9882      -25.3352
-0.9678      257.9840      300.5184      42.5344      275.0252      17.0412      34.0367      -25.4932
-0.9678      257.9510      300.4174      42.4664      275.0486      17.0976      34.0101      -25.3688
-0.9688      257.9690      300.4905      42.5215      275.0416      17.0726      34.0385      -25.4489
-0.9698      257.9950      300.4724      42.4774      275.0788      17.0838      34.0129      -25.3936
-0.9698      257.9800      300.4813      42.5013      275.0471      17.0671      34.0232      -25.4342
-0.9708      257.9950      300.4540      42.4590      275.0461      17.0511      33.9897      -25.4079
-0.9718      257.9730      300.3714      42.3984      275.0067      17.0337      33.9435      -25.3647
-0.9718      257.9950      300.4173      42.4223      274.9634      16.9684      33.9377      -25.4539
-0.9728      258.0460      300.4903      42.4443      274.9674      16.9214      33.9367      -25.5229
-0.9738      257.9730      300.4357      42.4627      274.9986      17.0256      33.9837      -25.4371
-0.9738      258.0060      300.3714      42.3654      274.9988      16.9928      33.9079      -25.3726
-0.9748      258.0350      300.3158      42.2808      274.9929      16.9579      33.8398      -25.3229
-0.9758      258.0200      300.4074      42.3874      275.0147      16.9947      33.9232      -25.3927
-0.9758      258.0390      300.4539      42.4149      275.0556      17.0166      33.9488      -25.3983
-0.9768      257.9980      300.4442      42.4462      275.0606      17.0626      33.9850      -25.3836
-0.9768      258.0310      300.4165      42.3855      275.0013      16.9703      33.9138      -25.4152
-0.9778      258.0420      300.4257      42.3837      274.9878      16.9458      33.9044      -25.4379
-0.9788      258.0460      300.4352      42.3892      274.9604      16.9144      33.8976      -25.4748
-0.9788      258.0310      300.4900      42.4590      274.9690      16.9380      33.9520      -25.5210
-0.9798      258.0680      300.3617      42.2937      275.0610      16.9930      33.8601      -25.3007
-0.9808      258.0610      300.4998      42.4388      275.0545      16.9935      33.9570      -25.4453
-0.9818      258.0500      300.5090      42.4590      275.0302      16.9802      33.9661      -25.4788
-0.9818      258.0940      300.3436      42.2496      275.0540      16.9600      33.8197      -25.2896
-0.9828      258.0760      300.4266      42.3506      274.9327      16.8567      33.8526      -25.4939
-0.9838      258.0680      300.3893      42.3213      275.0425      16.9745      33.8724      -25.3468
-0.9838      258.1160      300.3895      42.2735      275.1084      16.9924      33.8465      -25.2811
-0.9848      258.1010      300.4167      42.3157      274.9992      16.8982      33.8432      -25.4175
-0.9858      258.1010      300.3983      42.2973      275.0288      16.9278      33.8408      -25.3695
-0.9858      258.0870      300.4817      42.3947      275.0030      16.9160      33.9018      -25.4787
-0.9868      258.0790      300.3616      42.2826      275.0261      16.9471      33.8374      -25.3355
-0.9878      258.1420      300.3989      42.2569      275.0142      16.8722      33.7953      -25.3847
-0.9888      258.1160      300.4813      42.3653      275.0747      16.9587      33.8964      -25.4066
-0.9888      258.1230      300.4166      42.2936      275.0236      16.9006      33.8293      -25.3930
-0.9898      258.1160      300.4170      42.3010      275.0274      16.9114      33.8378      -25.3896
-0.9898      258.1010      300.3616      42.2606      275.0325      16.9315      33.8176      -25.3291
-0.9908      258.1380      300.4537      42.3157      274.9603      16.8223      33.8179      -25.4934
-0.9918      258.1340      300.4350      42.3010      275.0585      16.9245      33.8422      -25.3765
-0.9928      258.1340      300.4442      42.3102      275.0015      16.8675      33.8293      -25.4427
-0.9928      258.1450      300.4717      42.3267      275.0024      16.8574      33.8369      -25.4693
-0.9938      258.1560      300.3798      42.2238      275.0560      16.9000      33.7825      -25.3238
-0.9948      258.1710      300.5271      42.3561      274.9384      16.7674      33.8265      -25.5887
-0.9948      258.1670      300.3982      42.2312      275.0771      16.9101      33.7908      -25.3211
-0.9958      258.2150      300.4076      42.1926      275.0675      16.8525      33.7459      -25.3401
-0.9968      258.1780      300.4992      42.3212      274.9328      16.7548      33.7991      -25.5664
-0.9978      258.1860      300.4906      42.3046      275.0266      16.8406      33.8166      -25.4640
-0.9978      258.2120      300.4174      42.2054      275.0949      16.8829      33.7646      -25.3225
-0.9988      258.2080      300.5089      42.3009      274.9454      16.7374      33.7797      -25.5635
-0.9998      258.1780      300.4257      42.2477      275.0436      16.8656      33.7870      -25.3821
-1.0008      258.1750      300.3988      42.2238      275.0288      16.8538      33.7671      -25.3700
-1.0008      258.2120      300.3807      42.1687      275.0076      16.7956      33.7110      -25.3731
-1.0018      258.2080      300.4814      42.2734      275.0129      16.8049      33.7839      -25.4685
-1.0028      258.2150      300.4811      42.2661      275.0852      16.8702      33.8008      -25.3959
-1.0038      258.2150      300.4167      42.2017      275.0522      16.8372      33.7469      -25.3645
-1.0038      258.2340      300.3990      42.1650      274.9662      16.7322      33.6874      -25.4328
-1.0048      258.2340      300.3807      42.1467      275.0647      16.8307      33.7080      -25.3160
-1.0058      258.2340      300.5001      42.2661      275.0478      16.8138      33.7820      -25.4523
-1.0058      258.2230      300.5092      42.2862      274.9401      16.7171      33.7632      -25.5691
-1.0068      258.2190      300.3987      42.1797      275.0633      16.8443      33.7346      -25.3354
-1.0068      258.2590      300.4259      42.1669      275.0385      16.7795      33.7044      -25.3874
-1.0078      258.2780      300.4908      42.2128      274.9653      16.6873      33.7043      -25.5255
-1.0088      258.2560      300.4173      42.1613      275.0807      16.8247      33.7158      -25.3366
-1.0088      258.2590      300.3891      42.1301      275.0717      16.8127      33.6910      -25.3174
-1.0098      258.2560      300.4449      42.1889      274.9974      16.7414      33.7064      -25.4475
-1.0108      258.2780      300.4357      42.1577      275.0285      16.7505      33.6886      -25.4072
-1.0118      258.2670      300.4540      42.1870      275.0277      16.7607      33.7116      -25.4263
-1.0118      258.2520      300.4262      42.1742      274.9351      16.6831      33.6772      -25.4911
-1.0128      258.2890      300.4907      42.2017      274.9312      16.6422      33.6819      -25.5595
-1.0138      258.2670      300.5000      42.2330      275.0128      16.7458      33.7373      -25.4872
-1.0138      258.2810      300.4258      42.1448      275.0291      16.7481      33.6792      -25.3967
-1.0148      258.3330      300.3896      42.0566      275.0233      16.6903      33.6012      -25.3663
-1.0158      258.2920      300.4625      42.1705      274.9324      16.6404      33.6605      -25.5301
-1.0158      258.3000      300.4448      42.1448      275.0429      16.7429      33.6775      -25.4019
-1.0168      258.3030      300.4074      42.1044      275.0362      16.7332      33.6473      -25.3712
-1.0178      258.3220      300.4264      42.1044      274.9956      16.6736      33.6275      -25.4308
-1.0188      258.3330      300.4998      42.1668      275.0149      16.6819      33.6718      -25.4849
-1.0198      258.3030      300.4258      42.1228      274.9361      16.6331      33.6262      -25.4897
-1.0198      258.3030      300.4166      42.1136      275.0768      16.7738      33.6670      -25.3398
-1.0208      258.3360      300.4257      42.0897      274.9577      16.6217      33.6004      -25.4680
-1.0218      258.3550      300.4263      42.0713      275.0164      16.6614      33.6013      -25.4099
-1.0228      258.3250      300.4349      42.1099      275.0134      16.6884      33.6361      -25.4215
-1.0228      258.3770      300.4538      42.0768      274.9804      16.6034      33.5857      -25.4734
-1.0238      258.3590      300.4083      42.0493      275.0494      16.6904      33.5963      -25.3589
-1.0248      258.3470      300.4624      42.1154      274.9517      16.6047      33.6118      -25.5107
-1.0248      258.3660      300.4171      42.0511      275.0650      16.6990      33.6004      -25.3521
-1.0258      258.3400      300.4260      42.0860      274.9893      16.6493      33.6071      -25.4367
-1.0268      258.3660      300.3620      41.9960      275.0115      16.6455      33.5458      -25.3505
-1.0278      258.3770      300.4630      42.0860      274.9585      16.5815      33.5845      -25.5045
-1.0288      258.3880      300.4905      42.1025      274.9994      16.6114      33.6055      -25.4911
-1.0288      258.3840      300.4076      42.0236      275.0256      16.6416      33.5629      -25.3820
-1.0298      258.3990      300.4721      42.0731      275.0107      16.6117      33.5860      -25.4614
-1.0308      258.3470      300.3614      42.0144      274.9915      16.6445      33.5578      -25.3699
-1.0308      258.4140      300.4265      42.0125      275.0177      16.6037      33.5429      -25.4088
-1.0318      258.4030      300.4633      42.0603      275.0090      16.6060      33.5755      -25.4543
-1.0328      258.4250      300.4356      42.0106      274.9637      16.5387      33.5200      -25.4719
-1.0328      258.4470      300.4264      41.9794      275.0534      16.6064      33.5217      -25.3730
-1.0338      258.4100      300.4904      42.0804      274.9907      16.5807      33.5805      -25.4997
-1.0348      258.4030      300.4816      42.0786      274.9525      16.5495      33.5689      -25.5291
-1.0348      258.4140      300.5000      42.0860      275.0069      16.5929      33.5883      -25.4931
-1.0358      258.4540      300.3618      41.9078      275.0052      16.5512      33.4556      -25.3566
-1.0368      258.4430      300.4996      42.0566      275.0569      16.6139      33.5757      -25.4427
-1.0368      258.4430      300.3801      41.9371      275.0006      16.5576      33.4773      -25.3795
-1.0378      258.4580      300.4355      41.9775      275.0608      16.6028      33.5193      -25.3747
-1.0388      258.4690      300.3253      41.8563      274.9985      16.5295      33.4140      -25.3268
-1.0388      258.4500      300.4533      42.0033      275.0630      16.6130      33.5399      -25.3903
-1.0398      258.4430      300.3801      41.9371      274.9741      16.5311      33.4684      -25.4060
-1.0408      258.4360      300.4081      41.9721      274.9935      16.5575      33.5006      -25.4146
-1.0408      258.4760      300.4811      42.0051      275.0017      16.5257      33.5120      -25.4794
-1.0418      258.4760      300.4168      41.9408      274.9617      16.4857      33.4558      -25.4551
-1.0418      258.4760      300.3893      41.9133      275.0227      16.5467      33.4578      -25.3666
-1.0428      258.4540      300.4536      41.9996      275.0512      16.5972      33.5321      -25.4024
-1.0438      258.4690      300.3897      41.9207      274.9858      16.5168      33.4527      -25.4039
-1.0448      258.4720      300.4992      42.0272      275.0469      16.5749      33.5431      -25.4523
-1.0448      258.4720      300.4441      41.9721      275.0087      16.5367      33.4936      -25.4354
-1.0458      258.5020      300.3987      41.8967      275.0487      16.5467      33.4467      -25.3500
-1.0468      258.4800      300.4998      42.0198      274.9267      16.4467      33.4954      -25.5731
-1.0468      258.4870      300.5086      42.0216      275.0519      16.5649      33.5360      -25.4567
-1.0478      258.5020      300.4447      41.9427      275.0085      16.5065      33.4640      -25.4362
-1.0488      258.5310      300.4075      41.8765      274.9870      16.4560      33.4030      -25.4205
-1.0488      258.5240      300.4630      41.9390      275.0149      16.4909      33.4563      -25.4481
-1.0498      258.5170      300.4357      41.9187      274.9627      16.4457      33.4277      -25.4730
-1.0508      258.5130      300.4354      41.9224      275.0791      16.5661      33.4703      -25.3563
-1.0508      258.5280      300.3990      41.8710      274.9746      16.4466      33.3962      -25.4244
-1.0518      258.5240      300.5181      41.9941      275.0193      16.4953      33.4945      -25.4988
-1.0528      258.5350      300.5088      41.9738      274.9811      16.4461      33.4646      -25.5277
-1.0538      258.5170      300.4082      41.8912      274.9536      16.4366      33.4063      -25.4546
-1.0538      258.5060      300.3807      41.8747      275.0294      16.5234      33.4243      -25.3513
-1.0548      258.5420      300.4442      41.9022      275.0061      16.4641      33.4228      -25.4381
-1.0558      258.5610      300.3898      41.8288      275.0119      16.4509      33.3695      -25.3779
-1.0558      258.5310      300.4810      41.9500      274.9973      16.4663      33.4554      -25.4837
-1.0568      258.5390      300.4724      41.9334      274.9378      16.3988      33.4219      -25.5346
-1.0578      258.5240      300.4354      41.9114      275.0151      16.4911      33.4380      -25.4203
-1.0578      258.5750      300.4442      41.8692      275.0452      16.4702      33.4029      -25.3990
-1.0588      258.5460      300.3986      41.8526      275.0233      16.4773      33.3942      -25.3753
-1.0598      258.5750      300.3707      41.7957      275.0470      16.4720      33.3545      -25.3237
-1.0608      258.5790      300.4536      41.8746      274.9622      16.3832      33.3775      -25.4914
-1.0608      258.5640      300.4809      41.9169      274.9518      16.3878      33.4072      -25.5291
-1.0618      258.5750      300.4533      41.8783      275.0603      16.4853      33.4140      -25.3930
-1.0628      258.5680      300.4169      41.8489      275.0069      16.4389      33.3789      -25.4100
-1.0628      258.5530      300.4626      41.9096      274.9922      16.4392      33.4195      -25.4704
-1.0638      258.5610      300.5183      41.9573      274.9908      16.4298      33.4481      -25.5275
-1.0648      258.5720      300.4907      41.9187      274.9859      16.4139      33.4171      -25.5048
-1.0648      258.5830      300.4265      41.8435      274.9788      16.3958      33.3609      -25.4477
-1.0658      258.6340      300.5086      41.8746      275.0172      16.3832      33.3775      -25.4914
-1.0668      258.6080      300.4257      41.8177      274.9775      16.3695      33.3350      -25.4482
-1.0668      258.5790      300.4720      41.8930      274.9856      16.4066      33.3975      -25.4864
-1.0678      258.6080      300.4349      41.8269      274.9131      16.3051      33.3196      -25.5218
-1.0688      258.5830      300.4632      41.8802      274.9508      16.3678      33.3761      -25.5124
-1.0688      258.5940      300.4815      41.8875      275.0635      16.4695      33.4148      -25.4180
-1.0698      258.5970      300.4165      41.8195      274.9935      16.3965      33.3452      -25.4230
-1.0708      258.6200      300.3807      41.7607      274.9517      16.3317      33.2844      -25.4290
-1.0708      258.6420      300.4450      41.8030      274.8927      16.2507      33.2856      -25.5523
-1.0718      258.6050      300.4355      41.8305      275.0040      16.3990      33.3533      -25.4315
-1.0728      258.6230      300.3984      41.7754      275.0629      16.4399      33.3302      -25.3355
-1.0728      258.6420      300.3623      41.7203      275.0500      16.4080      33.2829      -25.3123
-1.0738      258.6200      300.4634      41.8434      274.9533      16.3333      33.3400      -25.5101
-1.0748      258.6080      300.5083      41.9003      274.8831      16.2751      33.3586      -25.6252
-1.0748      258.6160      300.4447      41.8287      274.9390      16.3230      33.3268      -25.5057
-1.0758      258.6380      300.4447      41.8067      275.0117      16.3737      33.3290      -25.4330
-1.0768      258.6310      300.5001      41.8691      274.9952      16.3642      33.3675      -25.5049
-1.0778      258.6380      300.4171      41.7791      274.9662      16.3282      33.2955      -25.4509
-1.0778      258.6640      300.4174      41.7534      274.9264      16.2624      33.2564      -25.4910
-1.0788      258.6380      300.4906      41.8526      275.0108      16.3728      33.3593      -25.4798
-1.0788      258.6380      300.4538      41.8158      275.0524      16.4144      33.3487      -25.4014
-1.0798      258.6710      300.4813      41.8103      274.9982      16.3272      33.3159      -25.4831
-1.0798      258.6670      300.3800      41.7130      274.9884      16.3214      33.2491      -25.3916
-1.0808      258.6380      300.4171      41.7791      274.8960      16.2580      33.2721      -25.5211
-1.0818      258.6450      300.4443      41.7993      274.9329      16.2879      33.2955      -25.5114
-1.0828      258.6640      300.4541      41.7901      275.0258      16.3618      33.3140      -25.4283
-1.0828      258.6820      300.4905      41.8085      275.0133      16.3313      33.3161      -25.4772
-1.0838      258.6860      300.4633      41.7773      274.9430      16.2570      33.2705      -25.5203
-1.0848      258.6780      300.4442      41.7662      274.9283      16.2503      33.2609      -25.5159
-1.0848      258.6710      300.3895      41.7185      275.0219      16.3509      33.2626      -25.3676
-1.0858      258.6860      300.3622      41.6762      274.9296      16.2436      33.1987      -25.4326
-1.0868      258.7080      300.3989      41.6909      275.0521      16.3441      33.2420      -25.3468
-1.0868      258.6970      300.4540      41.7570      274.9663      16.2693      33.2611      -25.4877
-1.0878      258.6710      300.5272      41.8562      274.9086      16.2376      33.3167      -25.6186
-1.0888      258.6780      300.4167      41.7387      274.9736      16.2956      33.2577      -25.4431
-1.0888      258.6710      300.4170      41.7460      274.9010      16.2300      33.2407      -25.5160
-1.0898      258.6710      300.5548      41.8838      274.9710      16.3000      33.3559      -25.5838
-1.0908      258.6820      300.4630      41.7810      274.9117      16.2297      33.2639      -25.5513
-1.0918      258.7150      300.4720      41.7570      274.9712      16.2562      33.2567      -25.5008
-1.0918      258.7040      300.4720      41.7680      274.9203      16.2163      33.2508      -25.5517
-1.0928      258.7040      300.4537      41.7497      274.9606      16.2566      33.2520      -25.4931
-1.0938      258.7260      300.3710      41.6450      275.0051      16.2791      33.1897      -25.3659
-1.0938      258.7150      300.5547      41.8397      274.8638      16.1488      33.2761      -25.6909
-1.0948      258.6970      300.4633      41.7663      274.9766      16.2796      33.2707      -25.4867
-1.0958      258.6860      300.4724      41.7864      274.8828      16.1968      33.2565      -25.5896
-1.0958      258.6970      300.4173      41.7203      274.9870      16.2900      33.2435      -25.4303
-1.0968      258.7150      300.4536      41.7386      274.9194      16.2044      33.2272      -25.5342
-1.0978      258.7110      300.4809      41.7699      274.9378      16.2268      33.2555      -25.5431
-1.0978      258.7150      300.5271      41.8121      274.9204      16.2054      33.2765      -25.6067
-1.0988      258.6930      300.4262      41.7332      274.9437      16.2507      33.2390      -25.4825
-1.0998      258.7080      300.4356      41.7276      274.9269      16.2189      33.2247      -25.5087
-1.0998      258.7520      300.4080      41.6560      274.9695      16.2175      33.1765      -25.4385
-1.1008      258.6930      300.4170      41.7240      274.8939      16.2009      33.2163      -25.5231
-1.1018      258.7260      300.4352      41.7092      274.9586      16.2326      33.2170      -25.4766
-1.1018      258.7440      300.4074      41.6634      274.8990      16.1550      33.1606      -25.5084
-1.1028      258.7000      300.4350      41.7350      274.9364      16.2364      33.2355      -25.4986
-1.1038      258.7080      300.4999      41.7919      274.9325      16.2245      33.2694      -25.5674
-1.1038      258.7330      300.4716      41.7386      274.9018      16.1688      33.2153      -25.5698
-1.1048      258.7480      300.4168      41.6688      274.9693      16.2213      33.1863      -25.4475
-1.1058      258.7330      300.4441      41.7111      274.9003      16.1673      33.1965      -25.5438
-1.1058      258.7370      300.4352      41.6982      274.9538      16.2168      33.2044      -25.4814
-1.1068      258.7660      300.4808      41.7148      274.9208      16.1548      33.1948      -25.5600
-1.1078      258.7630      300.4447      41.6817      274.8530      16.0900      33.1511      -25.5917
-1.1078      258.7520      300.4080      41.6560      274.9710      16.2190      33.1770      -25.4370
-1.1088      258.7550      300.4348      41.6798      274.8615      16.1065      33.1554      -25.5733
-1.1098      258.7590      300.4444      41.6854      274.9395      16.1805      33.1838      -25.5049
-1.1098      258.7440      300.4532      41.7092      274.9117      16.1677      33.1954      -25.5415
-1.1108      258.7440      300.4716      41.7276      274.8888      16.1448      33.2000      -25.5828
-1.1118      258.7520      300.4447      41.6927      274.9103      16.1583      33.1812      -25.5344
-1.1118      258.7660      300.4808      41.7148      274.8790      16.1130      33.1809      -25.6018
-1.1128      258.7780      300.4725      41.6945      274.9512      16.1732      33.1874      -25.5213
-1.1138      258.7700      300.4351      41.6651      274.8784      16.1084      33.1462      -25.5567
-1.1138      258.7780      300.4083      41.6303      274.9332      16.1552      33.1386      -25.4751
-1.1148      258.7850      300.4998      41.7148      274.8271      16.0421      33.1572      -25.6727
-1.1158      258.7660      300.4624      41.6964      274.9442      16.1782      33.1903      -25.5182
-1.1168      258.7850      300.3896      41.6046      274.8812      16.0962      33.1018      -25.5084
-1.1168      258.7740      300.4171      41.6431      274.9552      16.1812      33.1558      -25.4619
-1.1178      258.7890      300.4909      41.7019      274.8615      16.0725      33.1588      -25.6294
-1.1188      258.7700      300.4076      41.6376      274.9528      16.1828      33.1527      -25.4548
-1.1188      258.7660      300.4899      41.7239      274.9152      16.1492      33.1990      -25.5747
-1.1198      258.7810      300.4260      41.6450      274.9046      16.1236      33.1379      -25.5214
-1.1208      258.8140      300.4534      41.6394      274.9161      16.1021      33.1270      -25.5373
-1.1208      258.7700      300.4811      41.7111      274.9061      16.1361      33.1861      -25.5750
-1.1218      258.8000      300.4817      41.6817      274.8261      16.0261      33.1298      -25.6556
-1.1228      258.7890      300.4634      41.6744      274.9432      16.1542      33.1677      -25.5202
-1.1228      258.8030      300.4718      41.6688      274.9330      16.1300      33.1559      -25.5388
-1.1238      258.8140      300.3983      41.5843      274.8988      16.0848      33.0845      -25.4995
-1.1248      258.8030      300.5085      41.7055      274.8545      16.0515      33.1542      -25.6540
-1.1258      258.8000      300.5092      41.7092      274.8769      16.0769      33.1651      -25.6323
-1.1258      258.8000      300.4908      41.6908      274.9432      16.1432      33.1749      -25.5476
-1.1268      258.8070      300.4079      41.6009      274.8524      16.0454      33.0824      -25.5555
-1.1278      258.8030      300.4167      41.6137      274.9374      16.1344      33.1206      -25.4793
-1.1278      258.8000      300.4266      41.6266      274.8992      16.0992      33.1175      -25.5274
-1.1288      258.8030      300.4627      41.6597      274.7910      15.9880      33.1025      -25.6717
-1.1298      258.7960      300.4630      41.6670      274.9335      16.1375      33.1572      -25.5295
-1.1298      258.8220      300.3622      41.5402      274.8843      16.0623      33.0476      -25.4779
-1.1308      258.7850      300.4263      41.6413      274.8834      16.0984      33.1270      -25.5429
-1.1318      258.7780      300.5001      41.7221      274.8447      16.0667      33.1703      -25.6554
-1.1318      258.7850      300.4079      41.6229      274.8254      16.0404      33.0954      -25.5825
-1.1328      258.8070      300.4262      41.6192      274.9085      16.1015      33.1133      -25.5177
-1.1338      258.8400      300.4812      41.6412      274.8076      15.9676      33.0833      -25.6736
-1.1338      258.8110      300.3990      41.5880      274.9187      16.1077      33.0946      -25.4803
-1.1348      258.8000      300.3899      41.5899      274.8658      16.0658      33.0819      -25.5241
-1.1358      258.7920      300.4076      41.6156      274.8166      16.0246      33.0853      -25.5910
-1.1358      258.8220      300.3806      41.5586      274.8420      16.0200      33.0457      -25.5386
-1.1368      258.8220      300.4724      41.6504      274.9043      16.0823      33.1277      -25.5681
-1.1378      258.8360      300.4258      41.5898      274.8483      16.0123      33.0640      -25.5775
-1.1378      258.8440      300.4907      41.6467      274.8667      16.0227      33.1054      -25.6240
-1.1388      258.8510      300.5363      41.6853      274.8370      15.9860      33.1189      -25.6993
-1.1398      258.8110      300.4541      41.6431      274.8494      16.0384      33.1082      -25.6047
-1.1398      258.8580      300.4809      41.6229      274.7945      15.9365      33.0608      -25.6864
-1.1408      258.8470      300.5451      41.6981      274.8413      15.9943      33.1302      -25.7038
-1.1418      258.8180      300.4079      41.5899      274.9286      16.1106      33.0968      -25.4793
-1.1418      258.8470      300.4258      41.5788      274.8251      15.9781      33.0452      -25.6007
-1.1428      258.8510      300.4169      41.5659      274.8163      15.9653      33.0324      -25.6006
-1.1438      258.8360      300.4442      41.6082      274.8240      15.9880      33.0681      -25.6202
-1.1438      258.8360      300.4809      41.6449      274.8848      16.0488      33.1129      -25.5961
-1.1448      258.8440      300.4081      41.5641      274.8803      16.0363      33.0548      -25.5278
-1.1458      258.8440      300.4632      41.6192      274.8198      15.9758      33.0714      -25.6434
-1.1458      258.8770      300.4539      41.5769      274.7998      15.9228      33.0255      -25.6541
-1.1468      258.8800      300.4533      41.5733      274.8062      15.9262      33.0243      -25.6471
-1.1478      258.8580      300.3891      41.5311      274.8283      15.9703      33.0108      -25.5608
-1.1488      258.8470      300.4074      41.5604      274.8458      15.9988      33.0399      -25.5616
-1.1488      258.8800      300.4074      41.5274      274.8127      15.9327      32.9958      -25.5947
-1.1498      258.8580      300.4074      41.5494      274.8015      15.9435      33.0141      -25.6059
-1.1498      258.8510      300.5547      41.7037      274.7822      15.9312      33.1129      -25.7725
-1.1508      258.8910      300.3890      41.4980      274.8274      15.9364      32.9775      -25.5616
-1.1518      258.8690      300.4625      41.5935      274.8100      15.9410      33.0427      -25.6525
-1.1518      258.8550      300.4448      41.5898      274.8003      15.9453      33.0416      -25.6445
-1.1528      258.8550      300.3989      41.5439      274.8108      15.9558      33.0145      -25.5881
-1.1538      258.8730      300.4352      41.5622      274.8126      15.9396      33.0213      -25.6226
-1.1538      258.8690      300.4716      41.6026      274.8440      15.9750      33.0601      -25.6276
-1.1548      258.8690      300.4165      41.5475      274.8599      15.9909      33.0286      -25.5566
-1.1558      258.8880      300.4906      41.6026      274.8215      15.9335      33.0462      -25.6691
-1.1568      258.8620      300.4812      41.6192      274.7753      15.9133      33.0506      -25.7059
-1.1568      258.8330      300.4082      41.5752      274.7786      15.9456      33.0320      -25.6296
-1.1578      258.8580      300.4166      41.5586      274.8591      16.0011      33.0394      -25.5575
-1.1588      258.8770      300.4264      41.5494      274.7916      15.9146      33.0045      -25.6348
-1.1588      258.8330      300.4633      41.6303      274.7578      15.9248      33.0618      -25.7055
-1.1598      258.8470      300.3798      41.5328      274.7978      15.9508      33.0055      -25.5820
-1.1608      258.8550      300.3805      41.5255      274.8018      15.9468      32.9993      -25.5787
-1.1618      258.8690      300.4809      41.6119      274.7666      15.8976      33.0405      -25.7143
-1.1618      258.8660      300.4723      41.6063      274.7437      15.8777      33.0301      -25.7286
-1.1628      258.8440      300.3530      41.5090      274.7530      15.9090      32.9757      -25.6000
-1.1638      258.8690      300.4809      41.6119      274.7256      15.8566      33.0268      -25.7553
-1.1648      258.8620      300.4445      41.5825      274.7673      15.9053      33.0234      -25.6772
-1.1648      258.8470      300.4442      41.5972      274.7597      15.9127      33.0357      -25.6845
-1.1658      258.8550      300.4999      41.6449      274.7688      15.9138      33.0679      -25.7311
-1.1668      258.8360      300.4350      41.5990      274.7796      15.9436      33.0472      -25.6554
-1.1668      258.8800      300.4257      41.5457      274.8034      15.9234      33.0049      -25.6223
-1.1678      258.8580      300.3982      41.5402      274.7879      15.9299      33.0034      -25.6103
-1.1688      258.8620      300.4536      41.5916      274.7857      15.9237      33.0356      -25.6679
-1.1688      258.8510      300.3986      41.5476      274.8023      15.9513      33.0155      -25.5963
-1.1698      258.8990      300.4906      41.5916      274.7991      15.9001      33.0278      -25.6915
-1.1708      258.8770      300.4723      41.5953      274.8179      15.9409      33.0438      -25.6544
-1.1718      258.8470      300.4625      41.6155      274.8154      15.9684      33.0665      -25.6471
